client,worker,cpu_mean,cpu_std
6,8,5.1589624413145545,0.11240421452689689
6,16,5.146816901408452,0.10149502238468879
6,32,4.865253521126761,0.34510019551542653
6,64,4.97454929577465,0.1055753121320171
24,8,9.37361971830986,0.24672571864727696
24,16,9.75062441314554,0.6403186192702305
24,32,9.611610328638498,0.06214951515598928
24,64,9.683633802816901,0.11121305907295599
48,8,9.82862910798122,0.2684294828606589
48,16,10.557629107981219,0.0644518382534806
48,32,10.394469483568075,0.23294532905501764
48,64,9.593474178403754,0.3933276284894221
96,8,9.864098591549295,0.17643283948621982
96,16,11.21770422535211,0.3420987978869631
96,32,11.203981220657276,0.3150013302181261
96,64,10.734333333333334,0.4335799199217808
144,8,9.036633802816903,1.3491461415947559
144,16,11.5546338028169,0.09201632625838346
144,32,10.840826291079813,0.36113121739490306
144,64,9.836230046948357,0.4316572751825869
