client,worker,cpu_mean,cpu_std
6,8,10.361501872659174,0.4554347651911574
6,16,11.233737827715354,0.17873265550993322
6,32,13.57155805243446,0.0909978990243344
6,64,14.109767790262175,0.08301671907279588
24,8,10.215501872659177,0.34219914247493083
24,16,10.122423220973785,0.12248256227370405
24,32,10.777228464419478,0.14933932307364584
24,64,11.478071161048689,0.1090545294971704
48,8,10.088662921348316,0.10193315192821559
48,16,9.33856179775281,0.24837895873312926
48,32,9.823823970037454,0.1830357576241977
48,64,10.870981273408242,0.16966936027996396
96,8,9.898749063670413,0.029277205543044766
96,16,9.360752808988764,0.12518744738472765
96,32,9.069659176029964,0.17170329296980874
96,64,10.06351310861423,0.11579111612013418
144,8,10.074913857677904,0.12438087902242777
144,16,9.200779026217228,0.26890805930965117
144,32,8.987082397003746,0.212466213098456
144,64,9.549606741573035,0.12652513227883988
192,8,10.451164794007491,0.09927136825944666
192,16,10.081674157303372,0.8066468194174911
192,32,9.512213483146068,0.16758037400944403
192,64,9.907719101123597,0.12366331779469696
