client,worker,sharded,cpu_mean,cpu_std
12,64,1:1,21.22019248826291,0.3309181945170901
12,64,1:3,17.555455399061035,0.175143025345842
12,64,1:6,16.087333333333337,0.2030102030496611
12,64,1:9,15.68637089201878,0.4526381047766876
