client,worker,ratio,sharded,queueLength,queueLength_std
12,64,1:1,true,1.2381455887439008,0.010086352781747942
12,64,1:1,false,1.2381455887439008,0.010086352781747942
12,64,1:3,true,1.2272453338905924,0.009896514158998683
12,64,1:3,false,1.2152207500390737,0.010545002435858304
12,64,1:6,true,1.2209841256203529,0.00787273451179742
12,64,1:6,false,1.2102077023858422,0.003690872299077435
12,64,1:9,true,1.2123273917679083,0.010985639899692829
12,64,1:9,false,1.2044155875458478,0.01122121646158626
