client,worker,ratio,sharded,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime
12,64,1:1,true,0.024226482027817058,0.09302810385677322,0.02949251181569895,0.8074511156206544,0.02141028392925412
12,64,1:1,false,0.021669314115938393,0.08849524647295114,0.016684401469149807,0.7667197988920084,0.01942321977757633
12,64,1:3,true,0.022020846354249984,0.09063226673011952,0.026481441915427315,0.780764111259515,0.02091327865832346
12,64,1:3,false,0.021669314115938393,0.08849524647295114,0.016684401469149807,0.7667197988920084,0.01942321977757633
12,64,1:6,true,0.02330045329393345,0.08992977943313958,0.026987753866107893,0.7830032155028984,0.02043585832229319
12,64,1:6,false,0.022533407689363853,0.08742944394567416,0.017268405857458792,0.7759620497549166,0.01936835678790681
12,64,1:9,true,0.023142643264027898,0.08638929335898717,0.026807523214336965,0.7886892633544565,0.020259551648462357
12,64,1:9,false,0.02255599732812899,0.08521740145157734,0.017435482687875602,0.771560896489754,0.019322261405052495
