client,mw,sharded,ratio,latency,weight
2,1,true,1:6,6,0
2,1,true,1:6,7,0
2,1,true,1:6,8,0
2,1,true,1:6,9,0.0
2,1,true,1:6,10,1.4400000000000002
2,1,true,1:6,11,8.53
2,1,true,1:6,12,22.96
2,1,true,1:6,13,35.550000000000004
2,1,true,1:6,14,39.21000000000001
2,1,true,1:6,15,35.77999999999999
2,1,true,1:6,16,29.610000000000007
2,1,true,1:6,17,24.040000000000006
2,1,true,1:6,18,18.439999999999984
2,1,true,1:6,19,13.990000000000009
2,1,true,1:6,20,10.64
2,1,true,1:6,21,8.39
2,1,true,1:6,22,6.560000000000002
2,1,true,1:6,23,5.400000000000006
2,1,true,1:6,24,3.799999999999997
2,1,true,1:6,25,3.260000000000005
2,1,true,1:6,26,2.7199999999999847
2,1,true,1:6,27,2.3300000000000125
2,1,true,1:6,28,2.0
2,1,true,1:6,29,1.7199999999999847
2,1,true,1:6,30,1.5400000000000063
2,1,true,1:6,31,1.3499999999999943
2,1,true,1:6,32,1.240000000000009
2,1,true,1:6,33,1.1500000000000057
2,1,true,1:6,34,1.09999999999998
2,1,true,1:6,35,0.9000000000000199
2,1,true,1:6,36,0.8799999999999955
2,1,true,1:6,37,0.8100000000000023
2,1,true,1:6,38,0.7399999999999949
2,1,true,1:6,39,0.6400000000000006
2,1,true,1:6,40,0.5900000000000034
2,1,true,1:6,41,0.5600000000000023
2,1,true,1:6,42,0.539999999999992
2,1,true,1:6,43,0.5599999999999881
2,1,true,1:6,44,0.5000000000000142
2,1,true,1:6,45,0.45000000000001705
2,1,true,1:6,46,0.45999999999997954
2,1,true,1:6,47,0.44000000000001194
2,1,true,1:6,48,0.39000000000000057
2,1,true,1:6,49,0.4399999999999977
2,1,true,1:6,50,0.4399999999999977
2,1,true,1:6,51,0.4200000000000017
2,1,true,1:6,52,0.44999999999998863
2,1,true,1:6,53,0.39000000000000057
2,1,true,1:6,54,0.35999999999999943
2,1,true,1:6,55,0.29999999999999716
2,1,true,1:6,56,0.3100000000000165
2,1,true,1:6,57,0.28000000000000114
2,1,true,1:6,58,0.31999999999997897
2,1,true,1:6,59,0.3100000000000023
2,1,true,1:6,60,0.29000000000000625
2,1,true,1:6,61,0.3100000000000023
2,1,true,1:6,62,0.2600000000000051
2,1,true,1:6,63,0.23999999999999488
2,1,true,1:6,64,0.22999999999998977
2,1,true,1:6,65,0.22000000000001307
2,1,true,1:6,66,0.20000000000000284
2,1,true,1:6,67,0.18999999999999773
2,1,true,1:6,68,0.1599999999999966
2,1,true,1:6,69,0.1700000000000017
2,1,true,1:6,70,0.15000000000000568
2,1,true,1:6,71,0.12999999999999545
2,1,true,1:6,72,0.10999999999999943
2,1,true,1:6,73,0.10999999999999943
2,1,true,1:6,74,0.12999999999999545
2,1,true,1:6,75,0.12000000000000455
2,1,true,1:6,76,0.0799999999999983
2,1,true,1:6,77,0.06999999999999318
2,1,true,1:6,78,0.0800000000000125
2,1,true,1:6,79,0.06999999999997897
2,1,true,1:6,80,0.0700000000000216
2,1,true,1:6,81,0.0799999999999983
2,1,true,1:6,82,0.07000000000000739
2,1,true,1:6,83,0.06999999999999318
2,1,true,1:6,84,0.04999999999998295
2,1,true,1:6,85,0.0700000000000216
2,1,true,1:6,86,0.060000000000002274
2,1,true,1:6,87,0.06999999999997897
2,1,true,1:6,88,0.05000000000001137
2,1,true,1:6,89,0.060000000000002274
2,1,true,1:6,90,0.04000000000000625
2,1,true,1:6,91,0.04999999999998295
2,1,true,1:6,92,0.030000000000015348
2,1,true,1:6,93,0.029999999999986926
2,1,true,1:6,94,0.030000000000001137
2,1,true,1:6,95,0.04000000000000625
2,1,true,1:6,96,0.03999999999999204
2,1,true,1:6,97,0.040000000000020464
2,1,true,1:6,98,0.029999999999972715
2,1,true,1:6,99,0.010000000000005116
2,1,true,1:6,100,0.14000000000001478
3,1,true,1:6,1,0
3,1,true,1:6,2,0
3,1,true,1:6,3,0
3,1,true,1:6,4,0
3,1,true,1:6,5,0
3,1,true,1:6,6,0
3,1,true,1:6,7,0
3,1,true,1:6,8,0
3,1,true,1:6,9,0.03
3,1,true,1:6,10,2.91
3,1,true,1:6,11,13.190000000000001
3,1,true,1:6,12,29.889999999999997
3,1,true,1:6,13,41.46000000000001
3,1,true,1:6,14,41.94
3,1,true,1:6,15,35.53
3,1,true,1:6,16,27.119999999999997
3,1,true,1:6,17,20.1
3,1,true,1:6,18,15.079999999999998
3,1,true,1:6,19,11.25
3,1,true,1:6,20,8.530000000000001
3,1,true,1:6,21,6.670000000000002
3,1,true,1:6,22,5.269999999999996
3,1,true,1:6,23,4.3300000000000125
3,1,true,1:6,24,3.469999999999999
3,1,true,1:6,25,2.8999999999999915
3,1,true,1:6,26,2.4399999999999835
3,1,true,1:6,27,1.9500000000000028
3,1,true,1:6,28,1.7700000000000102
3,1,true,1:6,29,1.490000000000009
3,1,true,1:6,30,1.3699999999999903
3,1,true,1:6,31,1.2999999999999972
3,1,true,1:6,32,1.1300000000000097
3,1,true,1:6,33,1.09999999999998
3,1,true,1:6,34,0.890000000000029
3,1,true,1:6,35,0.7799999999999869
3,1,true,1:6,36,0.7599999999999909
3,1,true,1:6,37,0.7300000000000182
3,1,true,1:6,38,0.6199999999999903
3,1,true,1:6,39,0.6699999999999875
3,1,true,1:6,40,0.5900000000000176
3,1,true,1:6,41,0.5600000000000023
3,1,true,1:6,42,0.5599999999999881
3,1,true,1:6,43,0.5000000000000142
3,1,true,1:6,44,0.519999999999996
3,1,true,1:6,45,0.4399999999999977
3,1,true,1:6,46,0.47999999999998977
3,1,true,1:6,47,0.44000000000001194
3,1,true,1:6,48,0.4200000000000017
3,1,true,1:6,49,0.4199999999999875
3,1,true,1:6,50,0.3900000000000148
3,1,true,1:6,51,0.4099999999999966
3,1,true,1:6,52,0.37999999999999545
3,1,true,1:6,53,0.37000000000000455
3,1,true,1:6,54,0.37000000000000455
3,1,true,1:6,55,0.30999999999998806
3,1,true,1:6,56,0.3299999999999983
3,1,true,1:6,57,0.3299999999999983
3,1,true,1:6,58,0.3200000000000074
3,1,true,1:6,59,0.28999999999999204
3,1,true,1:6,60,0.27000000000001023
3,1,true,1:6,61,0.30000000000001137
3,1,true,1:6,62,0.2599999999999767
3,1,true,1:6,63,0.2600000000000051
3,1,true,1:6,64,0.23000000000000398
3,1,true,1:6,65,0.23999999999999488
3,1,true,1:6,66,0.20000000000000284
3,1,true,1:6,67,0.20000000000000284
3,1,true,1:6,68,0.20999999999999375
3,1,true,1:6,69,0.13000000000000966
3,1,true,1:6,70,0.14999999999999147
3,1,true,1:6,71,0.13000000000000966
3,1,true,1:6,72,0.12999999999999545
3,1,true,1:6,73,0.14000000000000057
3,1,true,1:6,74,0.11999999999999034
3,1,true,1:6,75,0.11000000000001364
3,1,true,1:6,76,0.10999999999998522
3,1,true,1:6,77,0.10000000000000853
3,1,true,1:6,78,0.09999999999999432
3,1,true,1:6,79,0.09000000000000341
3,1,true,1:6,80,0.09000000000000341
3,1,true,1:6,81,0.07000000000000739
3,1,true,1:6,82,0.0799999999999983
3,1,true,1:6,83,0.06999999999999318
3,1,true,1:6,84,0.04999999999999716
3,1,true,1:6,85,0.060000000000016485
3,1,true,1:6,86,0.05999999999998806
3,1,true,1:6,87,0.03999999999999204
3,1,true,1:6,88,0.060000000000002274
3,1,true,1:6,89,0.04999999999999716
3,1,true,1:6,90,0.04000000000000625
3,1,true,1:6,91,0.04999999999999716
3,1,true,1:6,92,0.04000000000000625
3,1,true,1:6,93,0.04000000000000625
3,1,true,1:6,94,0.05999999999998806
3,1,true,1:6,95,0.020000000000010232
3,1,true,1:6,96,0.03999999999997783
3,1,true,1:6,97,0.030000000000015348
3,1,true,1:6,98,0.020000000000010232
3,1,true,1:6,99,0.029999999999972715
3,1,true,1:6,100,0.11000000000001364
1,2,true,1:6,1,0
1,2,true,1:6,2,0
1,2,true,1:6,3,0
1,2,true,1:6,4,0
1,2,true,1:6,5,0
1,2,true,1:6,6,0
1,2,true,1:6,7,0
1,2,true,1:6,8,0.43000000000000016
1,2,true,1:6,9,5.249999999999998
1,2,true,1:6,10,36.620000000000005
1,2,true,1:6,11,44.019999999999996
1,2,true,1:6,12,45.88
1,2,true,1:6,13,37.07
1,2,true,1:6,14,26.919999999999995
1,2,true,1:6,15,19.790000000000006
1,2,true,1:6,16,14.239999999999995
1,2,true,1:6,17,10.819999999999993
1,2,true,1:6,18,8.330000000000013
1,2,true,1:6,19,6.429999999999993
1,2,true,1:6,20,5.239999999999995
1,2,true,1:6,21,4.320000000000022
1,2,true,1:6,22,3.569999999999993
1,2,true,1:6,23,2.8999999999999915
1,2,true,1:6,24,2.4399999999999977
1,2,true,1:6,25,2.1099999999999994
1,2,true,1:6,26,1.7600000000000051
1,2,true,1:6,27,1.5499999999999972
1,2,true,1:6,28,1.3400000000000034
1,2,true,1:6,29,1.2000000000000028
1,2,true,1:6,30,1.029999999999987
1,2,true,1:6,31,0.9700000000000131
1,2,true,1:6,32,0.8899999999999864
1,2,true,1:6,33,0.7800000000000011
1,2,true,1:6,34,0.7000000000000028
1,2,true,1:6,35,0.6600000000000108
1,2,true,1:6,36,0.6299999999999955
1,2,true,1:6,37,0.5900000000000034
1,2,true,1:6,38,0.5499999999999972
1,2,true,1:6,39,0.46999999999998465
1,2,true,1:6,40,0.44000000000001194
1,2,true,1:6,41,0.4099999999999966
1,2,true,1:6,42,0.39000000000000057
1,2,true,1:6,43,0.4000000000000057
1,2,true,1:6,44,0.3400000000000034
1,2,true,1:6,45,0.3499999999999801
1,2,true,1:6,46,0.3500000000000085
1,2,true,1:6,47,0.30000000000001137
1,2,true,1:6,48,0.3100000000000023
1,2,true,1:6,49,0.2799999999999869
1,2,true,1:6,50,0.28000000000000114
1,2,true,1:6,51,0.29000000000002046
1,2,true,1:6,52,0.29999999999998295
1,2,true,1:6,53,0.269999999999996
1,2,true,1:6,54,0.27000000000001023
1,2,true,1:6,55,0.23999999999999488
1,2,true,1:6,56,0.21999999999999886
1,2,true,1:6,57,0.21000000000000796
1,2,true,1:6,58,0.23999999999999488
1,2,true,1:6,59,0.20999999999999375
1,2,true,1:6,60,0.21000000000000796
1,2,true,1:6,61,0.20999999999999375
1,2,true,1:6,62,0.20000000000000284
1,2,true,1:6,63,0.19000000000001194
1,2,true,1:6,64,0.19999999999998863
1,2,true,1:6,65,0.18999999999999773
1,2,true,1:6,66,0.18000000000000682
1,2,true,1:6,67,0.20000000000000284
1,2,true,1:6,68,0.14999999999999147
1,2,true,1:6,69,0.1599999999999966
1,2,true,1:6,70,0.14999999999999147
1,2,true,1:6,71,0.160000000000025
1,2,true,1:6,72,0.10999999999998522
1,2,true,1:6,73,0.14000000000000057
1,2,true,1:6,74,0.12000000000000455
1,2,true,1:6,75,0.10999999999998522
1,2,true,1:6,76,0.0800000000000125
1,2,true,1:6,77,0.09000000000000341
1,2,true,1:6,78,0.07000000000000739
1,2,true,1:6,79,0.06999999999999318
1,2,true,1:6,80,0.0799999999999983
1,2,true,1:6,81,0.06999999999999318
1,2,true,1:6,82,0.0799999999999983
1,2,true,1:6,83,0.07000000000000739
1,2,true,1:6,84,0.07000000000000739
1,2,true,1:6,85,0.05999999999998806
1,2,true,1:6,86,0.05000000000001137
1,2,true,1:6,87,0.04999999999999716
1,2,true,1:6,88,0.029999999999986926
1,2,true,1:6,89,0.04000000000000625
1,2,true,1:6,90,0.05999999999998806
1,2,true,1:6,91,0.060000000000030695
1,2,true,1:6,92,0.029999999999972715
1,2,true,1:6,93,0.030000000000015348
1,2,true,1:6,94,0.03999999999999204
1,2,true,1:6,95,0.030000000000001137
1,2,true,1:6,96,0.03999999999999204
1,2,true,1:6,97,0.030000000000001137
1,2,true,1:6,98,0.030000000000015348
1,2,true,1:6,99,0.029999999999986926
1,2,true,1:6,100,0.12000000000000455
2,2,true,1:6,1,0
2,2,true,1:6,2,0
2,2,true,1:6,3,0
2,2,true,1:6,4,0
2,2,true,1:6,5,0
2,2,true,1:6,6,0
2,2,true,1:6,7,0
2,2,true,1:6,8,0.30000000000000004
2,2,true,1:6,9,3.9899999999999998
2,2,true,1:6,10,31.740000000000002
2,2,true,1:6,11,41.95
2,2,true,1:6,12,44.730000000000004
2,2,true,1:6,13,37.23
2,2,true,1:6,14,28.4
2,2,true,1:6,15,21.669999999999995
2,2,true,1:6,16,16.13000000000001
2,2,true,1:6,17,12.329999999999998
2,2,true,1:6,18,9.290000000000006
2,2,true,1:6,19,7.059999999999988
2,2,true,1:6,20,5.730000000000004
2,2,true,1:6,21,4.450000000000003
2,2,true,1:6,22,3.780000000000001
2,2,true,1:6,23,2.969999999999999
2,2,true,1:6,24,2.329999999999984
2,2,true,1:6,25,1.9800000000000182
2,2,true,1:6,26,1.6799999999999926
2,2,true,1:6,27,1.5000000000000142
2,2,true,1:6,28,1.329999999999984
2,2,true,1:6,29,1.230000000000004
2,2,true,1:6,30,1.1000000000000085
2,2,true,1:6,31,0.9499999999999886
2,2,true,1:6,32,0.8400000000000176
2,2,true,1:6,33,0.789999999999992
2,2,true,1:6,34,0.7000000000000028
2,2,true,1:6,35,0.6599999999999966
2,2,true,1:6,36,0.6099999999999994
2,2,true,1:6,37,0.5300000000000011
2,2,true,1:6,38,0.539999999999992
2,2,true,1:6,39,0.5200000000000102
2,2,true,1:6,40,0.46999999999998465
2,2,true,1:6,41,0.45000000000001705
2,2,true,1:6,42,0.44999999999998863
2,2,true,1:6,43,0.4099999999999966
2,2,true,1:6,44,0.4299999999999926
2,2,true,1:6,45,0.4000000000000199
2,2,true,1:6,46,0.3499999999999943
2,2,true,1:6,47,0.3400000000000034
2,2,true,1:6,48,0.3299999999999841
2,2,true,1:6,49,0.37000000000001876
2,2,true,1:6,50,0.3200000000000074
2,2,true,1:6,51,0.38999999999998636
2,2,true,1:6,52,0.3400000000000034
2,2,true,1:6,53,0.29999999999999716
2,2,true,1:6,54,0.28999999999999204
2,2,true,1:6,55,0.28000000000000114
2,2,true,1:6,56,0.2400000000000091
2,2,true,1:6,57,0.23000000000000398
2,2,true,1:6,58,0.20999999999997954
2,2,true,1:6,59,0.21000000000000796
2,2,true,1:6,60,0.20999999999999375
2,2,true,1:6,61,0.18999999999999773
2,2,true,1:6,62,0.19000000000002615
2,2,true,1:6,63,0.18999999999998352
2,2,true,1:6,64,0.18000000000000682
2,2,true,1:6,65,0.1700000000000017
2,2,true,1:6,66,0.18000000000000682
2,2,true,1:6,67,0.14999999999999147
2,2,true,1:6,68,0.18000000000000682
2,2,true,1:6,69,0.12999999999999545
2,2,true,1:6,70,0.14000000000000057
2,2,true,1:6,71,0.15000000000000568
2,2,true,1:6,72,0.11999999999999034
2,2,true,1:6,73,0.10999999999999943
2,2,true,1:6,74,0.09000000000000341
2,2,true,1:6,75,0.09000000000000341
2,2,true,1:6,76,0.10999999999998522
2,2,true,1:6,77,0.09000000000001762
2,2,true,1:6,78,0.06999999999999318
2,2,true,1:6,79,0.06999999999999318
2,2,true,1:6,80,0.06999999999999318
2,2,true,1:6,81,0.09000000000001762
2,2,true,1:6,82,0.03999999999999204
2,2,true,1:6,83,0.05000000000001137
2,2,true,1:6,84,0.060000000000002274
2,2,true,1:6,85,0.03999999999997783
2,2,true,1:6,86,0.060000000000016485
2,2,true,1:6,87,0.060000000000002274
2,2,true,1:6,88,0.03999999999997783
2,2,true,1:6,89,0.05000000000002558
2,2,true,1:6,90,0.03999999999997783
2,2,true,1:6,91,0.05000000000002558
2,2,true,1:6,92,0.03999999999997783
2,2,true,1:6,93,0.030000000000015348
2,2,true,1:6,94,0.04999999999998295
2,2,true,1:6,95,0.020000000000010232
2,2,true,1:6,96,0.03999999999999204
2,2,true,1:6,97,0.04999999999999716
2,2,true,1:6,98,0.030000000000015348
2,2,true,1:6,99,0.029999999999986926
2,2,true,1:6,100,0.12000000000000455
3,2,true,1:6,1,0
3,2,true,1:6,2,0
3,2,true,1:6,3,0
3,2,true,1:6,4,0
3,2,true,1:6,5,0
3,2,true,1:6,6,0
3,2,true,1:6,7,0.0
3,2,true,1:6,8,0.5900000000000001
3,2,true,1:6,9,6.929999999999999
3,2,true,1:6,10,43.95999999999998
3,2,true,1:6,11,47.099999999999994
3,2,true,1:6,12,45.68
3,2,true,1:6,13,35.68
3,2,true,1:6,14,25.52000000000001
3,2,true,1:6,15,18.419999999999987
3,2,true,1:6,16,13.27000000000001
3,2,true,1:6,17,9.61
3,2,true,1:6,18,7.349999999999994
3,2,true,1:6,19,5.730000000000004
3,2,true,1:6,20,4.61999999999999
3,2,true,1:6,21,3.6299999999999955
3,2,true,1:6,22,3.0300000000000153
3,2,true,1:6,23,2.529999999999987
3,2,true,1:6,24,2.0500000000000256
3,2,true,1:6,25,1.799999999999983
3,2,true,1:6,26,1.5400000000000063
3,2,true,1:6,27,1.3999999999999773
3,2,true,1:6,28,1.210000000000008
3,2,true,1:6,29,1.0600000000000023
3,2,true,1:6,30,0.950000000000017
3,2,true,1:6,31,0.8599999999999994
3,2,true,1:6,32,0.769999999999996
3,2,true,1:6,33,0.730000000000004
3,2,true,1:6,34,0.6299999999999955
3,2,true,1:6,35,0.5999999999999943
3,2,true,1:6,36,0.5600000000000165
3,2,true,1:6,37,0.5299999999999869
3,2,true,1:6,38,0.46999999999999886
3,2,true,1:6,39,0.46000000000000796
3,2,true,1:6,40,0.44999999999998863
3,2,true,1:6,41,0.4300000000000068
3,2,true,1:6,42,0.37999999999999545
3,2,true,1:6,43,0.4399999999999977
3,2,true,1:6,44,0.37999999999999545
3,2,true,1:6,45,0.3500000000000085
3,2,true,1:6,46,0.36999999999999034
3,2,true,1:6,47,0.3100000000000165
3,2,true,1:6,48,0.3199999999999932
3,2,true,1:6,49,0.3100000000000023
3,2,true,1:6,50,0.3199999999999932
3,2,true,1:6,51,0.30999999999998806
3,2,true,1:6,52,0.29000000000002046
3,2,true,1:6,53,0.3100000000000023
3,2,true,1:6,54,0.2599999999999909
3,2,true,1:6,55,0.2499999999999858
3,2,true,1:6,56,0.2600000000000051
3,2,true,1:6,57,0.23000000000000398
3,2,true,1:6,58,0.21000000000000796
3,2,true,1:6,59,0.23999999999999488
3,2,true,1:6,60,0.20000000000001705
3,2,true,1:6,61,0.22999999999998977
3,2,true,1:6,62,0.20999999999999375
3,2,true,1:6,63,0.20000000000000284
3,2,true,1:6,64,0.20000000000000284
3,2,true,1:6,65,0.1799999999999926
3,2,true,1:6,66,0.19000000000001194
3,2,true,1:6,67,0.1599999999999966
3,2,true,1:6,68,0.1599999999999966
3,2,true,1:6,69,0.1699999999999875
3,2,true,1:6,70,0.13000000000000966
3,2,true,1:6,71,0.15000000000000568
3,2,true,1:6,72,0.10999999999998522
3,2,true,1:6,73,0.14000000000001478
3,2,true,1:6,74,0.09999999999999432
3,2,true,1:6,75,0.10999999999999943
3,2,true,1:6,76,0.0899999999999892
3,2,true,1:6,77,0.0799999999999983
3,2,true,1:6,78,0.0800000000000125
3,2,true,1:6,79,0.07000000000000739
3,2,true,1:6,80,0.07999999999998408
3,2,true,1:6,81,0.09000000000000341
3,2,true,1:6,82,0.07000000000000739
3,2,true,1:6,83,0.04999999999999716
3,2,true,1:6,84,0.06999999999999318
3,2,true,1:6,85,0.040000000000020464
3,2,true,1:6,86,0.05999999999998806
3,2,true,1:6,87,0.04999999999999716
3,2,true,1:6,88,0.04000000000000625
3,2,true,1:6,89,0.030000000000001137
3,2,true,1:6,90,0.04999999999999716
3,2,true,1:6,91,0.05000000000001137
3,2,true,1:6,92,0.03999999999999204
3,2,true,1:6,93,0.029999999999986926
3,2,true,1:6,94,0.04000000000000625
3,2,true,1:6,95,0.01999999999999602
3,2,true,1:6,96,0.030000000000001137
3,2,true,1:6,97,0.030000000000001137
3,2,true,1:6,98,0.030000000000001137
3,2,true,1:6,99,0.03999999999999204
3,2,true,1:6,100,0.12000000000000455
1,1,false,1:6,1,0
1,1,false,1:6,2,0
1,1,false,1:6,3,0
1,1,false,1:6,4,0
1,1,false,1:6,5,0
1,1,false,1:6,6,0
1,1,false,1:6,7,0
1,1,false,1:6,8,0.05
1,1,false,1:6,9,1.3600000000000003
1,1,false,1:6,10,18.779999999999998
1,1,false,1:6,11,32.290000000000006
1,1,false,1:6,12,42.42
1,1,false,1:6,13,41.379999999999995
1,1,false,1:6,14,34.21
1,1,false,1:6,15,26.240000000000002
1,1,false,1:6,16,19.179999999999993
1,1,false,1:6,17,14.290000000000006
1,1,false,1:6,18,10.710000000000008
1,1,false,1:6,19,8.22999999999999
1,1,false,1:6,20,6.560000000000002
1,1,false,1:6,21,5.079999999999998
1,1,false,1:6,22,4.279999999999987
1,1,false,1:6,23,3.460000000000008
1,1,false,1:6,24,2.789999999999992
1,1,false,1:6,25,2.410000000000011
1,1,false,1:6,26,2.1299999999999955
1,1,false,1:6,27,1.8200000000000074
1,1,false,1:6,28,1.6099999999999994
1,1,false,1:6,29,1.3799999999999955
1,1,false,1:6,30,1.269999999999996
1,1,false,1:6,31,1.0600000000000023
1,1,false,1:6,32,1.0200000000000102
1,1,false,1:6,33,0.9299999999999926
1,1,false,1:6,34,0.8000000000000114
1,1,false,1:6,35,0.7399999999999949
1,1,false,1:6,36,0.6899999999999977
1,1,false,1:6,37,0.6299999999999955
1,1,false,1:6,38,0.5900000000000034
1,1,false,1:6,39,0.5699999999999932
1,1,false,1:6,40,0.5300000000000011
1,1,false,1:6,41,0.4700000000000131
1,1,false,1:6,42,0.46000000000000796
1,1,false,1:6,43,0.4199999999999875
1,1,false,1:6,44,0.3999999999999915
1,1,false,1:6,45,0.35999999999999943
1,1,false,1:6,46,0.36000000000001364
1,1,false,1:6,47,0.3599999999999852
1,1,false,1:6,48,0.3300000000000125
1,1,false,1:6,49,0.3499999999999943
1,1,false,1:6,50,0.3499999999999943
1,1,false,1:6,51,0.3300000000000125
1,1,false,1:6,52,0.3299999999999841
1,1,false,1:6,53,0.28000000000001535
1,1,false,1:6,54,0.29999999999999716
1,1,false,1:6,55,0.2600000000000051
1,1,false,1:6,56,0.269999999999996
1,1,false,1:6,57,0.2799999999999869
1,1,false,1:6,58,0.23000000000000398
1,1,false,1:6,59,0.25
1,1,false,1:6,60,0.20000000000000284
1,1,false,1:6,61,0.23000000000000398
1,1,false,1:6,62,0.21999999999998465
1,1,false,1:6,63,0.18000000000002103
1,1,false,1:6,64,0.1799999999999926
1,1,false,1:6,65,0.20000000000000284
1,1,false,1:6,66,0.1700000000000017
1,1,false,1:6,67,0.14999999999997726
1,1,false,1:6,68,0.1500000000000199
1,1,false,1:6,69,0.12999999999999545
1,1,false,1:6,70,0.11000000000001364
1,1,false,1:6,71,0.10999999999998522
1,1,false,1:6,72,0.12000000000000455
1,1,false,1:6,73,0.11999999999999034
1,1,false,1:6,74,0.09000000000000341
1,1,false,1:6,75,0.10000000000000853
1,1,false,1:6,76,0.0799999999999983
1,1,false,1:6,77,0.0799999999999983
1,1,false,1:6,78,0.0799999999999983
1,1,false,1:6,79,0.07000000000000739
1,1,false,1:6,80,0.0799999999999983
1,1,false,1:6,81,0.0799999999999983
1,1,false,1:6,82,0.07000000000000739
1,1,false,1:6,83,0.05999999999998806
1,1,false,1:6,84,0.060000000000002274
1,1,false,1:6,85,0.05000000000001137
1,1,false,1:6,86,0.05999999999998806
1,1,false,1:6,87,0.030000000000001137
1,1,false,1:6,88,0.03999999999999204
1,1,false,1:6,89,0.04000000000000625
1,1,false,1:6,90,0.04000000000000625
1,1,false,1:6,91,0.029999999999986926
1,1,false,1:6,92,0.05000000000001137
1,1,false,1:6,93,0.04999999999999716
