mw,sharded,ratio,rep,latency,weight
2,false,1:6,2,85,21
2,false,1:6,2,86,14
2,false,1:6,2,87,19
2,false,1:6,2,88,14
2,false,1:6,2,89,22
2,false,1:6,2,90,22
2,false,1:6,2,91,14
2,false,1:6,2,92,13
2,false,1:6,2,93,15
2,false,1:6,2,94,15
2,false,1:6,2,95,13
2,false,1:6,2,96,8
2,false,1:6,2,97,8
2,false,1:6,2,98,7
2,false,1:6,2,99,8
2,false,1:6,2,100,16
1,false,1:6,3,1,0
1,false,1:6,3,2,0
1,false,1:6,3,3,0
1,false,1:6,3,4,188
1,false,1:6,3,5,9606
1,false,1:6,3,6,41115
1,false,1:6,3,7,55084
1,false,1:6,3,8,42449
1,false,1:6,3,9,27210
1,false,1:6,3,10,17280
1,false,1:6,3,11,11517
1,false,1:6,3,12,8318
1,false,1:6,3,13,5939
1,false,1:6,3,14,4485
1,false,1:6,3,15,3624
1,false,1:6,3,16,2759
1,false,1:6,3,17,2215
1,false,1:6,3,18,1789
1,false,1:6,3,19,1501
1,false,1:6,3,20,1262
1,false,1:6,3,21,1036
1,false,1:6,3,22,899
1,false,1:6,3,23,831
1,false,1:6,3,24,682
1,false,1:6,3,25,638
1,false,1:6,3,26,551
1,false,1:6,3,27,482
1,false,1:6,3,28,486
1,false,1:6,3,29,414
1,false,1:6,3,30,430
1,false,1:6,3,31,372
1,false,1:6,3,32,341
1,false,1:6,3,33,344
1,false,1:6,3,34,315
1,false,1:6,3,35,299
1,false,1:6,3,36,243
1,false,1:6,3,37,256
1,false,1:6,3,38,233
1,false,1:6,3,39,229
1,false,1:6,3,40,234
1,false,1:6,3,41,214
1,false,1:6,3,42,216
1,false,1:6,3,43,182
1,false,1:6,3,44,183
1,false,1:6,3,45,174
1,false,1:6,3,46,169
1,false,1:6,3,47,183
1,false,1:6,3,48,148
1,false,1:6,3,49,162
1,false,1:6,3,50,127
1,false,1:6,3,51,163
1,false,1:6,3,52,129
1,false,1:6,3,53,130
1,false,1:6,3,54,108
1,false,1:6,3,55,119
1,false,1:6,3,56,106
1,false,1:6,3,57,95
1,false,1:6,3,58,111
1,false,1:6,3,59,111
1,false,1:6,3,60,91
1,false,1:6,3,61,79
1,false,1:6,3,62,78
1,false,1:6,3,63,67
1,false,1:6,3,64,76
1,false,1:6,3,65,55
1,false,1:6,3,66,74
1,false,1:6,3,67,45
1,false,1:6,3,68,64
1,false,1:6,3,69,66
1,false,1:6,3,70,35
1,false,1:6,3,71,55
1,false,1:6,3,72,37
1,false,1:6,3,73,31
1,false,1:6,3,74,41
1,false,1:6,3,75,34
1,false,1:6,3,76,31
1,false,1:6,3,77,35
1,false,1:6,3,78,27
1,false,1:6,3,79,20
1,false,1:6,3,80,15
1,false,1:6,3,81,29
1,false,1:6,3,82,30
1,false,1:6,3,83,22
1,false,1:6,3,84,20
1,false,1:6,3,85,17
1,false,1:6,3,86,23
1,false,1:6,3,87,16
1,false,1:6,3,88,13
1,false,1:6,3,89,17
1,false,1:6,3,90,16
1,false,1:6,3,91,13
1,false,1:6,3,92,12
1,false,1:6,3,93,16
1,false,1:6,3,94,20
1,false,1:6,3,95,10
1,false,1:6,3,96,11
1,false,1:6,3,97,6
1,false,1:6,3,98,8
1,false,1:6,3,99,11
1,false,1:6,3,100,6
2,false,1:6,3,1,0
2,false,1:6,3,2,0
2,false,1:6,3,3,0
2,false,1:6,3,4,2339
2,false,1:6,3,5,36029
2,false,1:6,3,6,71878
2,false,1:6,3,7,56525
2,false,1:6,3,8,32893
2,false,1:6,3,9,19864
2,false,1:6,3,10,12882
2,false,1:6,3,11,9092
2,false,1:6,3,12,6684
2,false,1:6,3,13,4988
2,false,1:6,3,14,3911
2,false,1:6,3,15,3047
2,false,1:6,3,16,2399
2,false,1:6,3,17,1929
2,false,1:6,3,18,1611
2,false,1:6,3,19,1320
2,false,1:6,3,20,1067
2,false,1:6,3,21,945
2,false,1:6,3,22,870
2,false,1:6,3,23,785
2,false,1:6,3,24,688
2,false,1:6,3,25,627
2,false,1:6,3,26,512
2,false,1:6,3,27,530
2,false,1:6,3,28,467
2,false,1:6,3,29,393
2,false,1:6,3,30,369
2,false,1:6,3,31,364
2,false,1:6,3,32,324
2,false,1:6,3,33,371
2,false,1:6,3,34,325
2,false,1:6,3,35,312
2,false,1:6,3,36,278
2,false,1:6,3,37,275
2,false,1:6,3,38,245
2,false,1:6,3,39,264
2,false,1:6,3,40,237
2,false,1:6,3,41,218
2,false,1:6,3,42,239
2,false,1:6,3,43,195
2,false,1:6,3,44,220
2,false,1:6,3,45,196
2,false,1:6,3,46,174
2,false,1:6,3,47,177
2,false,1:6,3,48,173
2,false,1:6,3,49,140
2,false,1:6,3,50,155
2,false,1:6,3,51,143
2,false,1:6,3,52,158
2,false,1:6,3,53,155
2,false,1:6,3,54,118
2,false,1:6,3,55,134
2,false,1:6,3,56,127
2,false,1:6,3,57,94
2,false,1:6,3,58,119
2,false,1:6,3,59,96
2,false,1:6,3,60,123
2,false,1:6,3,61,120
2,false,1:6,3,62,104
2,false,1:6,3,63,98
2,false,1:6,3,64,105
2,false,1:6,3,65,98
2,false,1:6,3,66,83
2,false,1:6,3,67,74
2,false,1:6,3,68,86
2,false,1:6,3,69,66
2,false,1:6,3,70,57
2,false,1:6,3,71,48
2,false,1:6,3,72,48
2,false,1:6,3,73,53
2,false,1:6,3,74,37
2,false,1:6,3,75,35
2,false,1:6,3,76,44
2,false,1:6,3,77,26
2,false,1:6,3,78,38
2,false,1:6,3,79,27
2,false,1:6,3,80,26
2,false,1:6,3,81,40
2,false,1:6,3,82,23
2,false,1:6,3,83,35
2,false,1:6,3,84,24
2,false,1:6,3,85,18
2,false,1:6,3,86,32
2,false,1:6,3,87,24
2,false,1:6,3,88,15
2,false,1:6,3,89,24
2,false,1:6,3,90,17
2,false,1:6,3,91,16
2,false,1:6,3,92,15
2,false,1:6,3,93,13
2,false,1:6,3,94,19
2,false,1:6,3,95,12
2,false,1:6,3,96,12
2,false,1:6,3,97,10
2,false,1:6,3,98,11
2,false,1:6,3,99,16
2,false,1:6,3,100,6
