client,worker,sharded,cpu_mean,cpu_std
12,64,1:1,8.884915492957745,6.257670775738016
12,64,1:3,12.224596244131455,0.35150801422130457
12,64,1:6,12.108586854460095,0.31275550852265727
12,64,1:9,11.697812206572769,0.4698678352759459
