client,worker,ratio,s_25_mean,s_25_std,s_50_mean,s_50_std,s_75_mean,s_75_std,s_90_mean,s_90_std,s_99_mean,s_99_std,n_25_mean,n_25_std,n_50_mean,n_50_std,n_75_mean,n_75_std,n_90_mean,n_90_std,n_99_mean,n_99_std
12,64,1:1,1.1833333333333336,1.8129866073473578e-16,1.372222222222222,0.007856742013184044,1.6944444444444446,0.028327886186626582,2.388888888888889,0.07973722274670748,6.7,0.11626916409142447,1.2111111111111112,0.028327886186626582,1.405555555555556,0.043744488188954454,1.7333333333333334,0.06236095644623234,2.4166666666666665,0.09525793444156806,6.716666666666668,0.1298146827283105
12,64,1:3,1.1833333333333336,1.8129866073473578e-16,1.361111111111111,0.007856742013183834,1.6611111111111112,0.007856742013183834,2.338888888888889,0.02078698548207754,6.572222222222223,0.043744488188954087,1.138888888888889,0.007856742013183938,1.3166666666666667,0.0,1.6444444444444446,0.020786985482077577,2.261111111111111,0.015713484026367564,6.516666666666666,0.049065338146265944
12,64,1:6,1.1777777777777778,0.00785674201318399,1.3499999999999999,0.013608276348795386,1.6666666666666667,0.013608276348795476,2.3666666666666667,0.02721655269759077,6.566666666666666,0.07200822998230985,1.1444444444444446,0.007856742013183834,1.3111111111111111,0.007856742013183834,1.6500000000000001,0.013608276348795568,2.3166666666666664,0.027216552697590952,6.594444444444445,0.0831479419283099
12,64,1:9,1.1833333333333333,0.0,1.3611111111111114,0.015713484026367772,1.6833333333333333,0.0,2.3611111111111107,0.031426968052735337,6.588888888888889,0.0749485420179559,1.1611111111111112,0.01571348402636772,1.3166666666666667,0.013608276348795568,1.633333333333333,0.02357022603955171,2.3111111111111113,0.07494854201795573,6.477777777777778,0.1577229951842042
