PING 10.0.0.6 (10.0.0.6) 56(84) bytes of data.
64 bytes from 10.0.0.6: icmp_seq=1 ttl=64 time=2.83 ms
64 bytes from 10.0.0.6: icmp_seq=2 ttl=64 time=3.90 ms
64 bytes from 10.0.0.6: icmp_seq=3 ttl=64 time=7.59 ms
64 bytes from 10.0.0.6: icmp_seq=4 ttl=64 time=8.99 ms
64 bytes from 10.0.0.6: icmp_seq=5 ttl=64 time=3.98 ms
64 bytes from 10.0.0.6: icmp_seq=6 ttl=64 time=4.96 ms
64 bytes from 10.0.0.6: icmp_seq=7 ttl=64 time=6.44 ms
64 bytes from 10.0.0.6: icmp_seq=8 ttl=64 time=6.00 ms
64 bytes from 10.0.0.6: icmp_seq=9 ttl=64 time=0.546 ms
64 bytes from 10.0.0.6: icmp_seq=10 ttl=64 time=1.04 ms
64 bytes from 10.0.0.6: icmp_seq=11 ttl=64 time=0.634 ms
64 bytes from 10.0.0.6: icmp_seq=12 ttl=64 time=0.695 ms
64 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=0.956 ms
64 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=0.714 ms
64 bytes from 10.0.0.6: icmp_seq=15 ttl=64 time=1.16 ms
64 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=0.820 ms
64 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=0.753 ms
64 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=0.747 ms
64 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=0.753 ms
64 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=6.82 ms
64 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=1.11 ms
64 bytes from 10.0.0.6: icmp_seq=22 ttl=64 time=0.876 ms
64 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=0.798 ms
64 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=0.637 ms
64 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=0.738 ms
64 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=1.12 ms
64 bytes from 10.0.0.6: icmp_seq=27 ttl=64 time=0.715 ms
64 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=1.15 ms
64 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=0.702 ms
64 bytes from 10.0.0.6: icmp_seq=30 ttl=64 time=0.596 ms
64 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=0.818 ms
64 bytes from 10.0.0.6: icmp_seq=32 ttl=64 time=0.712 ms
64 bytes from 10.0.0.6: icmp_seq=33 ttl=64 time=0.587 ms
64 bytes from 10.0.0.6: icmp_seq=34 ttl=64 time=0.573 ms
64 bytes from 10.0.0.6: icmp_seq=35 ttl=64 time=0.612 ms
64 bytes from 10.0.0.6: icmp_seq=36 ttl=64 time=0.602 ms
64 bytes from 10.0.0.6: icmp_seq=37 ttl=64 time=0.605 ms
64 bytes from 10.0.0.6: icmp_seq=38 ttl=64 time=0.670 ms
64 bytes from 10.0.0.6: icmp_seq=39 ttl=64 time=0.873 ms
64 bytes from 10.0.0.6: icmp_seq=40 ttl=64 time=6.81 ms
64 bytes from 10.0.0.6: icmp_seq=41 ttl=64 time=2.54 ms
64 bytes from 10.0.0.6: icmp_seq=42 ttl=64 time=7.55 ms
64 bytes from 10.0.0.6: icmp_seq=43 ttl=64 time=6.78 ms
64 bytes from 10.0.0.6: icmp_seq=44 ttl=64 time=7.06 ms
64 bytes from 10.0.0.6: icmp_seq=45 ttl=64 time=7.50 ms
64 bytes from 10.0.0.6: icmp_seq=46 ttl=64 time=3.73 ms
64 bytes from 10.0.0.6: icmp_seq=47 ttl=64 time=5.48 ms
64 bytes from 10.0.0.6: icmp_seq=48 ttl=64 time=0.495 ms
64 bytes from 10.0.0.6: icmp_seq=49 ttl=64 time=0.674 ms
64 bytes from 10.0.0.6: icmp_seq=50 ttl=64 time=0.506 ms

--- 10.0.0.6 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 11003ms
rtt min/avg/max/mdev = 0.495/2.480/8.995/2.627 ms
