PING 10.0.0.6 (10.0.0.6) 56(84) bytes of data.
64 bytes from 10.0.0.6: icmp_seq=1 ttl=64 time=3.75 ms
64 bytes from 10.0.0.6: icmp_seq=2 ttl=64 time=0.581 ms
64 bytes from 10.0.0.6: icmp_seq=3 ttl=64 time=0.646 ms
64 bytes from 10.0.0.6: icmp_seq=4 ttl=64 time=6.45 ms
64 bytes from 10.0.0.6: icmp_seq=5 ttl=64 time=0.571 ms
64 bytes from 10.0.0.6: icmp_seq=6 ttl=64 time=1.29 ms
64 bytes from 10.0.0.6: icmp_seq=7 ttl=64 time=1.92 ms
64 bytes from 10.0.0.6: icmp_seq=8 ttl=64 time=0.485 ms
64 bytes from 10.0.0.6: icmp_seq=9 ttl=64 time=1.71 ms
64 bytes from 10.0.0.6: icmp_seq=10 ttl=64 time=4.57 ms
64 bytes from 10.0.0.6: icmp_seq=11 ttl=64 time=5.54 ms
64 bytes from 10.0.0.6: icmp_seq=12 ttl=64 time=0.846 ms
64 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=0.602 ms
64 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=1.50 ms
64 bytes from 10.0.0.6: icmp_seq=15 ttl=64 time=0.620 ms
64 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=0.814 ms
64 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=0.690 ms
64 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=7.72 ms
64 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=0.671 ms
64 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=0.593 ms
64 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=0.578 ms
64 bytes from 10.0.0.6: icmp_seq=22 ttl=64 time=2.09 ms
64 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=2.13 ms
64 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=0.784 ms
64 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=0.920 ms
64 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=1.85 ms
64 bytes from 10.0.0.6: icmp_seq=27 ttl=64 time=0.822 ms
64 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=3.60 ms
64 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=1.87 ms
64 bytes from 10.0.0.6: icmp_seq=30 ttl=64 time=0.579 ms
64 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=0.644 ms
64 bytes from 10.0.0.6: icmp_seq=32 ttl=64 time=1.39 ms
64 bytes from 10.0.0.6: icmp_seq=33 ttl=64 time=0.601 ms
64 bytes from 10.0.0.6: icmp_seq=34 ttl=64 time=0.737 ms
64 bytes from 10.0.0.6: icmp_seq=35 ttl=64 time=0.728 ms
64 bytes from 10.0.0.6: icmp_seq=36 ttl=64 time=0.634 ms
64 bytes from 10.0.0.6: icmp_seq=37 ttl=64 time=0.808 ms
64 bytes from 10.0.0.6: icmp_seq=38 ttl=64 time=0.925 ms
64 bytes from 10.0.0.6: icmp_seq=39 ttl=64 time=0.558 ms
64 bytes from 10.0.0.6: icmp_seq=40 ttl=64 time=0.872 ms
64 bytes from 10.0.0.6: icmp_seq=41 ttl=64 time=0.951 ms
64 bytes from 10.0.0.6: icmp_seq=42 ttl=64 time=7.07 ms
64 bytes from 10.0.0.6: icmp_seq=43 ttl=64 time=4.99 ms
64 bytes from 10.0.0.6: icmp_seq=44 ttl=64 time=2.82 ms
64 bytes from 10.0.0.6: icmp_seq=45 ttl=64 time=10.0 ms
64 bytes from 10.0.0.6: icmp_seq=46 ttl=64 time=7.22 ms
64 bytes from 10.0.0.6: icmp_seq=47 ttl=64 time=11.3 ms
64 bytes from 10.0.0.6: icmp_seq=48 ttl=64 time=8.37 ms
64 bytes from 10.0.0.6: icmp_seq=49 ttl=64 time=3.98 ms
64 bytes from 10.0.0.6: icmp_seq=50 ttl=64 time=10.7 ms

--- 10.0.0.6 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9908ms
rtt min/avg/max/mdev = 0.485/2.647/11.355/2.963 ms
