client,worker,cpu_mean,cpu_std
12,8,15.34283615819209,0.7098532211537601
12,16,26.212785310734464,13.824025045726474
12,32,17.031610169491525,0.5348539933628798
12,64,17.691451977401133,0.30576440312124875
24,8,16.526587570621473,0.40594123725444914
24,16,21.08836723163842,2.038510264507635
24,32,20.49298305084746,0.9353769732895392
24,64,22.230209039548026,0.7437117645988301
48,8,16.53069491525424,0.27915216400963566
48,16,27.677661016949155,1.6744733695710587
48,32,26.80581920903955,0.4884182652850787
48,64,25.98609039548023,1.5523818840108554
96,8,16.571468926553674,0.23549318907681313
96,16,28.1869604519774,0.658191716447114
96,32,31.054,1.5002776464928496
96,64,29.64001129943503,0.4724204809867549
144,8,20.98942372881356,6.207675565974344
144,16,28.76474011299435,1.255900913349736
144,32,29.547293785310732,1.0962397645757096
144,64,28.084615819209045,2.252375838106096
192,8,16.461966101694916,0.38966784152205886
192,16,29.316118644067796,1.309065080229607
192,32,30.226785310734467,1.154452737911063
192,64,30.93853672316384,0.5469240169954422
