client,worker,cpu_mean,cpu_std
12,8,7.042954802259889,0.2565850245288568
12,16,11.187457627118645,6.212385495705859
12,32,7.271999999999999,0.2915101464266588
12,64,6.7637853107344625,0.17825597073000668
24,8,10.855011299435027,4.708798778060834
24,16,10.17563276836158,0.6288416504809076
24,32,9.655214689265536,0.656961344848078
24,64,10.181937853107343,0.24142439133100754
48,8,7.835355932203389,0.22767837091434132
48,16,12.191677966101693,0.2575987833808082
48,32,11.194045197740111,0.323669736477583
48,64,10.976028248587568,0.29626845928664103
96,8,8.080728813559324,0.13129991807334446
96,16,12.284062146892657,0.3574391672370008
96,32,13.907994350282486,1.0220851353988663
96,64,12.437378531073447,0.11553457459359033
144,8,7.886276836158191,0.2873932019044251
144,16,11.536050847457625,1.1190702570262832
144,32,10.812717514124296,1.8053180030363647
144,64,11.307378531073446,1.721754686333284
192,8,7.604231638418081,0.2014726973800371
192,16,11.47558757062147,0.9697778212389432
192,32,11.707621468926554,0.9664619409952908
192,64,9.986920903954804,2.703145490306879
