client,worker,read_netthreadTime,read_queueTime,read_workerPreTime,read_memcachedRTT,read_workerPostTime,write_netthreadTime,write_queueTime,write_workerPreTime,write_memcachedRTT,write_workerPostTime
12,8,0.021418008206104084,0.6963221913345709,0.01826079615021661,2.9306829897052915,0.02009663652667883,0.039047315983919466,0.24166982977515028,0.017211227932106044,1.5441749269066853,0.05058249607989244
12,16,0.021595689970875995,0.18541621689372115,0.018610726624615062,2.9380219235127876,0.020176699333511912,0.036273887029306597,0.10981634665112433,0.015566240154539479,1.458373032572024,0.044952359201762236
12,32,0.020745050873260878,0.1886419088601853,0.01820995516919265,2.9159447352691124,0.02062289631623507,0.03624502398615493,0.11129921072364486,0.0159061575969207,1.4384139240313143,0.04555529084700329
12,64,0.02204565688413382,0.19443483724241792,0.02014010637042046,3.015873039051215,0.021406007742770367,0.03770503431102102,0.09848539441300357,0.016239212534101058,1.416873010006391,0.04757741952957716
24,8,0.02237912195815508,4.219992869177666,0.026698764931222474,6.866188232106804,0.02148897297777121,0.03578224753852694,1.825259027461441,0.024379834373159864,3.224875504623339,0.0598679868076038
24,16,0.02768812974979333,1.9505882367138805,0.030166696779205842,6.777133852769729,0.02137472991465054,0.05120295507423489,0.3261429538169514,0.030568696434315007,1.8801825409406348,0.10870046961676483
24,32,0.02386125205872149,0.4091367158791561,0.02414322376556467,6.738923063022734,0.022035830076775453,0.05625526807257669,0.24244581149925484,0.03371260129116618,1.8701498114268567,0.1281983499158772
24,64,0.023842729116097968,0.3898404660288372,0.024463289662427733,6.787042562978443,0.0228122428471641,0.05318994261173008,0.2239496179257124,0.03133420808802209,1.863609408649933,0.10851905746052702
48,8,0.022797551206420418,12.209890680692267,0.026646332772747163,14.86408145357066,0.02178264316961355,0.03498858282098052,5.937559579387012,0.02246218234549723,7.30238148148734,0.05957121775083627
48,16,0.024726069658566996,9.430540642194527,0.04734581997539957,14.741526653277726,0.023145326424128514,0.04603861847323163,2.05267417016016,0.043759529511449395,3.693569204127437,0.12573999404016267
48,32,0.028116825031971895,4.478881018389232,0.0455510762387745,14.387055227158072,0.021797094417139357,0.06763647715881675,0.6013289127267426,0.06991192811126475,2.65279499640814,0.23967312744271327
48,64,0.026349521385559113,1.0086158008960862,0.02867571940374117,14.28835206286216,0.024848446837156538,0.07080520864190147,0.5032059211059057,0.07756340443610532,2.6323394381281013,0.25125404927415546
96,8,0.023025553602678033,28.081490409519205,0.027542680885190008,30.740937354601083,0.021745930562065512,0.03470116219988479,14.15815645653644,0.022112583593424745,15.536048817301973,0.059493949989830854
96,16,0.02588270144615894,24.955876486750714,0.04661601088054029,30.23632356488372,0.023732194126614297,0.05172880018899146,6.55242954238467,0.05394745783899552,8.214168601112316,0.15240650085288243
96,32,0.023747132344178412,19.63182138871114,0.07266671701471382,30.19777235414517,0.022791025373012645,0.06925648622685106,1.6901211900107829,0.09760433214750087,3.946444121651325,0.29681577891820493
96,64,0.024411955995790057,9.160277114337193,0.07535277722468885,29.816370846792086,0.022391192955372674,0.07510992695088332,1.0675880307145726,0.14925495521576151,3.5966551057827947,0.35651762438235995
144,8,0.03156712923197066,43.41692193332102,0.02570535549965088,46.089037675111264,0.022493903179536746,0.034044633359731596,22.112375980619493,0.02081468066093827,23.52221531079196,0.055991633330995993
144,16,0.034302267777279745,40.7304160618261,0.043436851151959645,46.05190680620003,0.023615245983649058,0.05109976886519376,11.21749750719575,0.05538866465052309,12.889119668871151,0.15754530829099586
144,32,0.030062862453503824,34.824146100707,0.07024925506203517,45.31571907278939,0.02284104394306886,0.07725663221109341,2.6121022666403286,0.1264601234046883,4.8567773556688,0.3522834372456957
144,64,0.027650420485932862,23.89184879879018,0.10131848119995969,44.620986068913766,0.02294261058938879,0.08031101875423316,1.3709786702654305,0.1926074407402387,3.943347829416842,0.43125757390847813
192,8,0.03224114829978164,56.332246446070734,0.026929386942337142,58.88902705118257,0.022002777905326523,0.03655695451931736,30.702108237379424,0.0246832386199695,32.09735459173166,0.06094675736183545
192,16,0.0358182652834642,53.394765109257044,0.04849302198126302,58.467078231171264,0.022933296955260304,0.05228055051374458,13.587556889368045,0.05505678466921581,15.26222646516309,0.154536920366303
192,32,0.03222473356999892,47.967170532229765,0.07931089245440626,58.09439677534598,0.023599708670649356,0.07950197505331652,3.5377355805061153,0.137483506479853,5.7883736168364415,0.37655761768824575
192,64,0.027673849725438553,37.189212238345284,0.08467389903585991,57.140643897400714,0.02230317419097673,0.07729970784362397,1.4914537108835486,0.18505022341437968,4.1650124026922635,0.41475979264711654
