latency,weight
1,0
2,0
3,36
4,2745
5,12234
6,19312
7,18847
8,14523
9,10267
10,6683
11,4279
12,2790
13,1951
14,1387
15,993
16,772
17,546
18,488
19,415
20,333
21,301
22,251
23,211
24,225
25,170
26,159
27,134
28,148
29,128
30,136
31,117
32,102
33,115
34,82
35,99
36,74
37,72
38,81
39,68
40,80
41,71
42,80
43,64
44,64
45,61
46,71
47,59
48,61
49,69
50,32
51,47
52,33
53,28
54,38
55,35
56,33
57,33
58,27
59,45
60,24
61,41
62,26
63,26
64,20
65,29
66,11
67,26
68,19
69,12
70,24
71,19
72,13
73,16
74,14
75,15
76,9
77,13
78,15
79,4
80,10
81,7
82,6
83,6
84,7
85,1
86,8
87,6
88,9
89,7
90,4
91,4
92,5
93,2
94,4
95,4
96,1
97,4
98,3
99,6
100,2
101,1
102,1
103,1
104,1
105,1
106,2
107,0
108,0
109,0
110,2
111,1
112,0
113,0
114,1
115,0
116,1
117,0
118,0
119,0
120,1
121,0
122,0
123,1
124,1
125,0
126,1
127,0
128,1
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,1
141,0
142,0
143,0
144,1
145,1
146,0
147,0
148,0
149,1
150,0
151,1
152,1
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,1
162,0
163,1
164,1
165,0
166,0
167,0
168,0
169,2
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,1
189,2
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
