latency,weight
1,0
2,0
3,0
4,121
5,2542
6,8699
7,13322
8,13528
9,11410
10,8546
11,6145
12,4335
13,3057
14,2179
15,1579
16,1133
17,816
18,601
19,514
20,411
21,368
22,300
23,240
24,226
25,232
26,192
27,195
28,201
29,165
30,176
31,177
32,166
33,192
34,201
35,166
36,155
37,170
38,185
39,136
40,147
41,139
42,129
43,142
44,147
45,120
46,125
47,124
48,133
49,131
50,129
51,119
52,104
53,121
54,110
55,103
56,121
57,117
58,115
59,96
60,101
61,119
62,103
63,109
64,106
65,112
66,101
67,87
68,85
69,96
70,96
71,105
72,85
73,78
74,81
75,84
76,83
77,81
78,67
79,64
80,53
81,57
82,60
83,40
84,62
85,53
86,57
87,59
88,45
89,53
90,38
91,41
92,36
93,23
94,25
95,26
96,19
97,25
98,40
99,31
100,16
101,20
102,13
103,18
104,14
105,14
106,16
107,17
108,9
109,10
110,13
111,14
112,11
113,9
114,6
115,4
116,5
117,1
118,3
119,0
120,3
121,3
122,4
123,2
124,0
125,3
126,1
127,5
128,1
129,1
130,1
131,0
132,0
133,0
134,1
135,2
136,4
137,0
138,1
139,0
140,0
141,1
142,2
143,0
144,0
145,0
146,0
147,1
148,1
149,0
150,1
151,0
152,0
153,0
154,1
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,1
188,1
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
