latency,weight
1,0
2,0
3,0
4,0
5,27
6,264
7,920
8,1831
9,2276
10,2359
11,1902
12,1413
13,958
14,603
15,407
16,277
17,202
18,164
19,125
20,103
21,91
22,74
23,66
24,81
25,64
26,49
27,55
28,40
29,44
30,33
31,39
32,32
33,31
34,39
35,42
36,36
37,32
38,36
39,30
40,28
41,42
42,50
43,37
44,51
45,40
46,45
47,54
48,44
49,39
50,48
51,34
52,26
53,31
54,17
55,34
56,23
57,29
58,36
59,24
60,32
61,23
62,32
63,36
64,36
65,36
66,33
67,28
68,36
69,33
70,40
71,44
72,33
73,30
74,42
75,49
76,36
77,39
78,45
79,37
80,42
81,47
82,45
83,53
84,56
85,63
86,64
87,56
88,56
89,66
90,67
91,76
92,55
93,87
94,83
95,90
96,90
97,94
98,109
99,150
100,143
101,123
102,143
103,151
104,163
105,174
106,183
107,200
108,182
109,186
110,159
111,201
112,217
113,226
114,219
115,227
116,287
117,320
118,341
119,369
120,387
121,371
122,359
123,310
124,305
125,314
126,329
127,314
128,335
129,363
130,417
131,602
132,858
133,772
134,701
135,635
136,486
137,304
138,172
139,60
140,36
141,26
142,24
143,14
144,19
145,14
146,18
147,15
148,10
149,10
150,6
151,11
152,5
153,2
154,7
155,5
156,3
157,3
158,4
159,6
160,4
161,5
162,5
163,2
164,2
165,4
166,0
167,1
168,2
169,3
170,5
171,2
172,1
173,2
174,4
175,2
176,4
177,2
178,5
179,3
180,0
181,0
182,0
183,0
184,1
185,0
186,0
187,1
188,0
189,1
190,1
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,1
199,0
200,0
