latency,weight
1,0
2,0
3,29
4,2541
5,12252
6,19817
7,19015
8,14825
9,10035
10,6738
11,4567
12,3178
13,2268
14,1660
15,1191
16,872
17,672
18,557
19,438
20,392
21,320
22,286
23,220
24,209
25,224
26,173
27,166
28,155
29,139
30,130
31,125
32,119
33,140
34,104
35,113
36,94
37,77
38,95
39,91
40,81
41,76
42,84
43,82
44,82
45,60
46,78
47,69
48,74
49,60
50,61
51,50
52,60
53,45
54,37
55,47
56,56
57,48
58,46
59,42
60,46
61,43
62,46
63,49
64,41
65,34
66,38
67,36
68,25
69,41
70,37
71,37
72,31
73,25
74,25
75,27
76,27
77,15
78,21
79,19
80,28
81,18
82,15
83,13
84,10
85,8
86,7
87,12
88,15
89,14
90,7
91,8
92,17
93,8
94,13
95,4
96,4
97,3
98,5
99,7
100,6
101,4
102,3
103,1
104,2
105,3
106,1
107,1
108,3
109,5
110,4
111,2
112,5
113,4
114,2
115,7
116,1
117,1
118,2
119,1
120,2
121,4
122,4
123,2
124,2
125,3
126,0
127,2
128,0
129,1
130,1
131,0
132,1
133,1
134,0
135,0
136,0
137,2
138,0
139,0
140,0
141,0
142,1
143,1
144,0
145,0
146,1
147,1
148,0
149,0
150,1
151,0
152,0
153,0
154,1
155,0
156,0
157,0
158,0
159,0
160,0
161,1
162,0
163,2
164,1
165,0
166,0
167,1
168,0
169,0
170,1
171,0
172,0
173,0
174,0
175,0
176,0
177,1
178,0
179,0
180,0
181,0
182,1
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
