PING 10.0.0.5 (10.0.0.5) 56(84) bytes of data.
64 bytes from 10.0.0.5: icmp_seq=1 ttl=64 time=1.16 ms
64 bytes from 10.0.0.5: icmp_seq=2 ttl=64 time=2.23 ms
64 bytes from 10.0.0.5: icmp_seq=3 ttl=64 time=0.548 ms
64 bytes from 10.0.0.5: icmp_seq=4 ttl=64 time=0.647 ms
64 bytes from 10.0.0.5: icmp_seq=5 ttl=64 time=1.03 ms
64 bytes from 10.0.0.5: icmp_seq=6 ttl=64 time=0.854 ms
64 bytes from 10.0.0.5: icmp_seq=7 ttl=64 time=0.781 ms
64 bytes from 10.0.0.5: icmp_seq=8 ttl=64 time=0.804 ms
64 bytes from 10.0.0.5: icmp_seq=9 ttl=64 time=0.520 ms
64 bytes from 10.0.0.5: icmp_seq=10 ttl=64 time=0.817 ms
64 bytes from 10.0.0.5: icmp_seq=11 ttl=64 time=0.579 ms
64 bytes from 10.0.0.5: icmp_seq=12 ttl=64 time=0.644 ms
64 bytes from 10.0.0.5: icmp_seq=13 ttl=64 time=0.802 ms
64 bytes from 10.0.0.5: icmp_seq=14 ttl=64 time=0.487 ms
64 bytes from 10.0.0.5: icmp_seq=15 ttl=64 time=0.627 ms
64 bytes from 10.0.0.5: icmp_seq=16 ttl=64 time=0.525 ms
64 bytes from 10.0.0.5: icmp_seq=17 ttl=64 time=0.652 ms
64 bytes from 10.0.0.5: icmp_seq=18 ttl=64 time=2.03 ms
64 bytes from 10.0.0.5: icmp_seq=19 ttl=64 time=0.754 ms
64 bytes from 10.0.0.5: icmp_seq=20 ttl=64 time=0.901 ms
64 bytes from 10.0.0.5: icmp_seq=21 ttl=64 time=0.579 ms
64 bytes from 10.0.0.5: icmp_seq=22 ttl=64 time=0.782 ms
64 bytes from 10.0.0.5: icmp_seq=23 ttl=64 time=0.907 ms
64 bytes from 10.0.0.5: icmp_seq=24 ttl=64 time=0.845 ms
64 bytes from 10.0.0.5: icmp_seq=25 ttl=64 time=0.559 ms
64 bytes from 10.0.0.5: icmp_seq=26 ttl=64 time=0.518 ms
64 bytes from 10.0.0.5: icmp_seq=27 ttl=64 time=0.657 ms
64 bytes from 10.0.0.5: icmp_seq=28 ttl=64 time=0.892 ms
64 bytes from 10.0.0.5: icmp_seq=29 ttl=64 time=1.12 ms
64 bytes from 10.0.0.5: icmp_seq=30 ttl=64 time=0.789 ms
64 bytes from 10.0.0.5: icmp_seq=31 ttl=64 time=0.730 ms
64 bytes from 10.0.0.5: icmp_seq=32 ttl=64 time=0.737 ms
64 bytes from 10.0.0.5: icmp_seq=33 ttl=64 time=0.775 ms
64 bytes from 10.0.0.5: icmp_seq=34 ttl=64 time=0.838 ms
64 bytes from 10.0.0.5: icmp_seq=35 ttl=64 time=0.498 ms
64 bytes from 10.0.0.5: icmp_seq=36 ttl=64 time=0.998 ms
64 bytes from 10.0.0.5: icmp_seq=37 ttl=64 time=1.21 ms
64 bytes from 10.0.0.5: icmp_seq=38 ttl=64 time=0.509 ms
64 bytes from 10.0.0.5: icmp_seq=39 ttl=64 time=0.589 ms
64 bytes from 10.0.0.5: icmp_seq=40 ttl=64 time=0.617 ms
64 bytes from 10.0.0.5: icmp_seq=41 ttl=64 time=0.666 ms
64 bytes from 10.0.0.5: icmp_seq=42 ttl=64 time=1.16 ms
64 bytes from 10.0.0.5: icmp_seq=43 ttl=64 time=0.715 ms
64 bytes from 10.0.0.5: icmp_seq=44 ttl=64 time=0.634 ms
64 bytes from 10.0.0.5: icmp_seq=45 ttl=64 time=0.755 ms
64 bytes from 10.0.0.5: icmp_seq=46 ttl=64 time=0.771 ms
64 bytes from 10.0.0.5: icmp_seq=47 ttl=64 time=0.418 ms
64 bytes from 10.0.0.5: icmp_seq=48 ttl=64 time=0.576 ms
64 bytes from 10.0.0.5: icmp_seq=49 ttl=64 time=0.702 ms
64 bytes from 10.0.0.5: icmp_seq=50 ttl=64 time=0.469 ms
64 bytes from 10.0.0.5: icmp_seq=51 ttl=64 time=0.769 ms
64 bytes from 10.0.0.5: icmp_seq=52 ttl=64 time=1.12 ms
64 bytes from 10.0.0.5: icmp_seq=53 ttl=64 time=0.955 ms
64 bytes from 10.0.0.5: icmp_seq=54 ttl=64 time=0.624 ms
64 bytes from 10.0.0.5: icmp_seq=55 ttl=64 time=0.453 ms
64 bytes from 10.0.0.5: icmp_seq=56 ttl=64 time=0.919 ms
64 bytes from 10.0.0.5: icmp_seq=57 ttl=64 time=0.587 ms
64 bytes from 10.0.0.5: icmp_seq=58 ttl=64 time=0.538 ms
64 bytes from 10.0.0.5: icmp_seq=59 ttl=64 time=0.729 ms
64 bytes from 10.0.0.5: icmp_seq=60 ttl=64 time=0.588 ms
64 bytes from 10.0.0.5: icmp_seq=61 ttl=64 time=0.645 ms
64 bytes from 10.0.0.5: icmp_seq=62 ttl=64 time=0.584 ms
64 bytes from 10.0.0.5: icmp_seq=63 ttl=64 time=0.537 ms
64 bytes from 10.0.0.5: icmp_seq=64 ttl=64 time=0.673 ms
64 bytes from 10.0.0.5: icmp_seq=65 ttl=64 time=1.89 ms
64 bytes from 10.0.0.5: icmp_seq=66 ttl=64 time=0.820 ms
64 bytes from 10.0.0.5: icmp_seq=67 ttl=64 time=0.828 ms
64 bytes from 10.0.0.5: icmp_seq=68 ttl=64 time=0.554 ms
64 bytes from 10.0.0.5: icmp_seq=69 ttl=64 time=0.612 ms
64 bytes from 10.0.0.5: icmp_seq=70 ttl=64 time=0.589 ms
64 bytes from 10.0.0.5: icmp_seq=71 ttl=64 time=0.754 ms
64 bytes from 10.0.0.5: icmp_seq=72 ttl=64 time=0.675 ms
64 bytes from 10.0.0.5: icmp_seq=73 ttl=64 time=1.17 ms
64 bytes from 10.0.0.5: icmp_seq=74 ttl=64 time=0.634 ms
64 bytes from 10.0.0.5: icmp_seq=75 ttl=64 time=0.630 ms
64 bytes from 10.0.0.5: icmp_seq=76 ttl=64 time=0.768 ms
64 bytes from 10.0.0.5: icmp_seq=77 ttl=64 time=0.632 ms
64 bytes from 10.0.0.5: icmp_seq=78 ttl=64 time=0.526 ms
64 bytes from 10.0.0.5: icmp_seq=79 ttl=64 time=0.753 ms
64 bytes from 10.0.0.5: icmp_seq=80 ttl=64 time=0.696 ms
64 bytes from 10.0.0.5: icmp_seq=81 ttl=64 time=1.29 ms
64 bytes from 10.0.0.5: icmp_seq=82 ttl=64 time=0.804 ms
64 bytes from 10.0.0.5: icmp_seq=83 ttl=64 time=0.842 ms
64 bytes from 10.0.0.5: icmp_seq=84 ttl=64 time=0.547 ms
64 bytes from 10.0.0.5: icmp_seq=85 ttl=64 time=0.532 ms
64 bytes from 10.0.0.5: icmp_seq=86 ttl=64 time=0.831 ms
64 bytes from 10.0.0.5: icmp_seq=87 ttl=64 time=0.418 ms
64 bytes from 10.0.0.5: icmp_seq=88 ttl=64 time=0.397 ms
64 bytes from 10.0.0.5: icmp_seq=89 ttl=64 time=0.488 ms
64 bytes from 10.0.0.5: icmp_seq=90 ttl=64 time=1.12 ms
64 bytes from 10.0.0.5: icmp_seq=91 ttl=64 time=0.743 ms
64 bytes from 10.0.0.5: icmp_seq=92 ttl=64 time=0.653 ms
64 bytes from 10.0.0.5: icmp_seq=93 ttl=64 time=0.469 ms
64 bytes from 10.0.0.5: icmp_seq=94 ttl=64 time=0.480 ms
64 bytes from 10.0.0.5: icmp_seq=95 ttl=64 time=0.478 ms
64 bytes from 10.0.0.5: icmp_seq=96 ttl=64 time=0.523 ms
