requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.5319686130844823,14328.64317186069,108292.09966830863,13223.758645015965,1225236.7304388722,18054.494715215722,80798
