latency,weight
1,0
2,0
3,0
4,80
5,1813
6,6872
7,10740
8,10713
9,8531
10,6270
11,4543
12,3308
13,2315
14,1667
15,1161
16,820
17,605
18,424
19,343
20,238
21,213
22,165
23,153
24,106
25,116
26,93
27,88
28,87
29,70
30,58
31,59
32,49
33,60
34,57
35,55
36,48
37,55
38,51
39,57
40,53
41,64
42,59
43,43
44,53
45,47
46,31
47,35
48,45
49,46
50,28
51,39
52,27
53,30
54,36
55,18
56,26
57,17
58,17
59,16
60,25
61,17
62,21
63,19
64,15
65,16
66,14
67,12
68,11
69,8
70,13
71,17
72,9
73,10
74,9
75,16
76,8
77,8
78,9
79,2
80,4
81,4
82,6
83,10
84,5
85,6
86,6
87,3
88,6
89,1
90,3
91,1
92,4
93,2
94,3
95,4
96,3
97,2
98,2
99,0
100,1
101,3
102,1
103,1
104,1
105,3
106,2
107,2
108,0
109,1
110,1
111,1
112,0
113,0
114,2
115,1
116,0
117,0
118,0
119,2
120,2
121,0
122,0
123,0
124,0
125,0
126,0
127,2
128,1
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,1
143,1
144,0
145,1
146,1
147,0
148,1
149,1
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,1
158,0
159,0
160,0
161,0
162,1
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,1
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,1
184,0
185,0
186,0
187,0
188,1
189,2
190,2
191,2
192,0
193,1
194,0
195,0
196,1
197,0
198,0
199,0
200,0
