latency,weight
1,0
2,0
3,0
4,0
5,5
6,78
7,437
8,964
9,1443
10,1605
11,1628
12,1349
13,1008
14,736
15,546
16,374
17,251
18,175
19,149
20,99
21,81
22,66
23,65
24,67
25,48
26,37
27,55
28,47
29,47
30,57
31,39
32,33
33,39
34,30
35,38
36,29
37,26
38,28
39,32
40,35
41,26
42,26
43,42
44,29
45,56
46,43
47,42
48,28
49,57
50,37
51,37
52,27
53,35
54,37
55,28
56,30
57,34
58,22
59,29
60,26
61,40
62,36
63,34
64,22
65,35
66,33
67,33
68,31
69,35
70,37
71,27
72,36
73,39
74,30
75,40
76,32
77,38
78,32
79,47
80,60
81,55
82,40
83,46
84,48
85,60
86,77
87,68
88,48
89,61
90,69
91,74
92,76
93,95
94,97
95,112
96,103
97,102
98,119
99,141
100,127
101,135
102,130
103,127
104,143
105,139
106,158
107,151
108,150
109,170
110,166
111,168
112,177
113,157
114,181
115,215
116,248
117,253
118,278
119,319
120,330
121,313
122,353
123,299
124,314
125,329
126,312
127,362
128,498
129,561
130,664
131,759
132,856
133,941
134,897
135,682
136,519
137,330
138,178
139,86
140,54
141,37
142,24
143,17
144,18
145,13
146,14
147,17
148,21
149,14
150,15
151,16
152,7
153,8
154,14
155,5
156,16
157,6
158,7
159,7
160,3
161,4
162,5
163,6
164,4
165,2
166,3
167,4
168,4
169,3
170,1
171,3
172,5
173,4
174,2
175,3
176,1
177,4
178,2
179,1
180,4
181,0
182,1
183,4
184,2
185,1
186,1
187,2
188,2
189,0
190,3
191,3
192,3
193,1
194,0
195,1
196,1
197,2
198,2
199,1
200,0
