latency,weight
1,0
2,0
3,0
4,2
5,127
6,709
7,1612
8,2702
9,3253
10,3325
11,3333
12,2981
13,2534
14,2146
15,1861
16,1415
17,1237
18,953
19,731
20,563
21,465
22,386
23,296
24,254
25,203
26,205
27,149
28,150
29,135
30,138
31,101
32,113
33,113
34,125
35,136
36,154
37,196
38,175
39,146
40,158
41,153
42,114
43,114
44,109
45,96
46,73
47,88
48,91
49,57
50,83
51,77
52,87
53,92
54,72
55,87
56,86
57,66
58,90
59,80
60,67
61,70
62,64
63,56
64,73
65,71
66,60
67,71
68,44
69,71
70,66
71,69
72,61
73,62
74,68
75,62
76,63
77,76
78,72
79,69
80,66
81,92
82,87
83,84
84,76
85,93
86,73
87,83
88,69
89,89
90,75
91,76
92,87
93,104
94,109
95,83
96,96
97,87
98,85
99,86
100,86
101,71
102,88
103,90
104,85
105,67
106,89
107,75
108,95
109,102
110,105
111,143
112,114
113,121
114,114
115,127
116,137
117,112
118,124
119,139
120,124
121,138
122,138
123,162
124,132
125,138
126,112
127,96
128,120
129,119
130,110
131,95
132,96
133,94
134,76
135,85
136,79
137,67
138,66
139,45
140,52
141,36
142,26
143,24
144,23
145,26
146,25
147,24
148,29
149,38
150,40
151,60
152,48
153,58
154,46
155,27
156,13
157,17
158,11
159,8
160,7
161,6
162,8
163,5
164,1
165,3
166,1
167,3
168,1
169,4
170,2
171,1
172,2
173,0
174,4
175,2
176,2
177,1
178,2
179,0
180,1
181,3
182,3
183,0
184,0
185,1
186,1
187,4
188,2
189,1
190,0
191,0
192,1
193,0
194,1
195,1
196,1
197,0
198,0
199,0
200,1
