latency,weight
1,0
2,0
3,0
4,1
5,96
6,762
7,1701
8,2194
9,2317
10,2267
11,1948
12,1682
13,1423
14,1153
15,940
16,687
17,556
18,450
19,389
20,333
21,255
22,242
23,206
24,159
25,150
26,112
27,88
28,74
29,67
30,79
31,60
32,48
33,50
34,50
35,46
36,37
37,47
38,37
39,59
40,89
41,89
42,85
43,85
44,60
45,48
46,42
47,42
48,38
49,27
50,39
51,36
52,34
53,25
54,32
55,23
56,27
57,25
58,21
59,27
60,30
61,25
62,32
63,30
64,45
65,25
66,43
67,29
68,36
69,40
70,32
71,34
72,19
73,29
74,28
75,36
76,32
77,35
78,38
79,35
80,36
81,55
82,58
83,79
84,69
85,56
86,48
87,43
88,41
89,40
90,50
91,47
92,51
93,52
94,50
95,67
96,56
97,44
98,36
99,53
100,53
101,54
102,52
103,71
104,72
105,79
106,73
107,84
108,81
109,92
110,70
111,71
112,90
113,80
114,76
115,70
116,67
117,78
118,76
119,80
120,92
121,122
122,99
123,92
124,110
125,116
126,129
127,133
128,128
129,134
130,135
131,114
132,113
133,109
134,93
135,111
136,107
137,120
138,101
139,89
140,87
141,83
142,63
143,61
144,51
145,56
146,48
147,56
148,64
149,122
150,167
151,263
152,287
153,247
154,182
155,146
156,122
157,95
158,85
159,50
160,42
161,25
162,18
163,24
164,9
165,14
166,6
167,7
168,4
169,4
170,3
171,5
172,8
173,11
174,7
175,13
176,8
177,11
178,9
179,0
180,3
181,4
182,6
183,2
184,4
185,3
186,2
187,1
188,2
189,0
190,3
191,6
192,1
193,2
194,4
195,5
196,5
197,3
198,1
199,3
200,1
