PING 10.0.0.10 (10.0.0.10) 56(84) bytes of data.
64 bytes from 10.0.0.10: icmp_seq=1 ttl=64 time=0.827 ms
64 bytes from 10.0.0.10: icmp_seq=2 ttl=64 time=0.605 ms
64 bytes from 10.0.0.10: icmp_seq=3 ttl=64 time=0.670 ms
64 bytes from 10.0.0.10: icmp_seq=4 ttl=64 time=0.734 ms
64 bytes from 10.0.0.10: icmp_seq=5 ttl=64 time=0.689 ms
64 bytes from 10.0.0.10: icmp_seq=6 ttl=64 time=0.710 ms
64 bytes from 10.0.0.10: icmp_seq=7 ttl=64 time=0.980 ms
64 bytes from 10.0.0.10: icmp_seq=8 ttl=64 time=0.632 ms
64 bytes from 10.0.0.10: icmp_seq=9 ttl=64 time=0.754 ms
64 bytes from 10.0.0.10: icmp_seq=10 ttl=64 time=1.44 ms
64 bytes from 10.0.0.10: icmp_seq=11 ttl=64 time=0.723 ms
64 bytes from 10.0.0.10: icmp_seq=12 ttl=64 time=0.724 ms
64 bytes from 10.0.0.10: icmp_seq=13 ttl=64 time=5.43 ms
64 bytes from 10.0.0.10: icmp_seq=14 ttl=64 time=0.867 ms
64 bytes from 10.0.0.10: icmp_seq=15 ttl=64 time=0.703 ms
64 bytes from 10.0.0.10: icmp_seq=16 ttl=64 time=0.924 ms
64 bytes from 10.0.0.10: icmp_seq=17 ttl=64 time=0.766 ms
64 bytes from 10.0.0.10: icmp_seq=18 ttl=64 time=0.979 ms
64 bytes from 10.0.0.10: icmp_seq=19 ttl=64 time=0.823 ms
64 bytes from 10.0.0.10: icmp_seq=20 ttl=64 time=0.630 ms
64 bytes from 10.0.0.10: icmp_seq=21 ttl=64 time=0.830 ms
64 bytes from 10.0.0.10: icmp_seq=22 ttl=64 time=0.815 ms
64 bytes from 10.0.0.10: icmp_seq=23 ttl=64 time=1.10 ms
64 bytes from 10.0.0.10: icmp_seq=24 ttl=64 time=0.807 ms
64 bytes from 10.0.0.10: icmp_seq=25 ttl=64 time=0.680 ms
64 bytes from 10.0.0.10: icmp_seq=26 ttl=64 time=0.620 ms
64 bytes from 10.0.0.10: icmp_seq=27 ttl=64 time=0.844 ms
64 bytes from 10.0.0.10: icmp_seq=28 ttl=64 time=4.24 ms
64 bytes from 10.0.0.10: icmp_seq=29 ttl=64 time=0.813 ms
64 bytes from 10.0.0.10: icmp_seq=30 ttl=64 time=0.670 ms
64 bytes from 10.0.0.10: icmp_seq=31 ttl=64 time=0.806 ms
64 bytes from 10.0.0.10: icmp_seq=32 ttl=64 time=0.557 ms
64 bytes from 10.0.0.10: icmp_seq=33 ttl=64 time=1.00 ms
64 bytes from 10.0.0.10: icmp_seq=34 ttl=64 time=0.979 ms
64 bytes from 10.0.0.10: icmp_seq=35 ttl=64 time=0.804 ms
64 bytes from 10.0.0.10: icmp_seq=36 ttl=64 time=0.701 ms
64 bytes from 10.0.0.10: icmp_seq=37 ttl=64 time=1.53 ms
64 bytes from 10.0.0.10: icmp_seq=38 ttl=64 time=1.40 ms
64 bytes from 10.0.0.10: icmp_seq=39 ttl=64 time=0.950 ms
64 bytes from 10.0.0.10: icmp_seq=40 ttl=64 time=1.14 ms
64 bytes from 10.0.0.10: icmp_seq=41 ttl=64 time=1.36 ms
64 bytes from 10.0.0.10: icmp_seq=42 ttl=64 time=1.06 ms
64 bytes from 10.0.0.10: icmp_seq=43 ttl=64 time=0.723 ms
64 bytes from 10.0.0.10: icmp_seq=44 ttl=64 time=1.03 ms
64 bytes from 10.0.0.10: icmp_seq=45 ttl=64 time=1.01 ms
64 bytes from 10.0.0.10: icmp_seq=46 ttl=64 time=1.00 ms
64 bytes from 10.0.0.10: icmp_seq=47 ttl=64 time=0.962 ms
64 bytes from 10.0.0.10: icmp_seq=48 ttl=64 time=0.688 ms
64 bytes from 10.0.0.10: icmp_seq=49 ttl=64 time=1.08 ms
64 bytes from 10.0.0.10: icmp_seq=50 ttl=64 time=0.907 ms
64 bytes from 10.0.0.10: icmp_seq=51 ttl=64 time=2.74 ms
64 bytes from 10.0.0.10: icmp_seq=52 ttl=64 time=1.58 ms
64 bytes from 10.0.0.10: icmp_seq=53 ttl=64 time=0.930 ms
64 bytes from 10.0.0.10: icmp_seq=54 ttl=64 time=0.798 ms
64 bytes from 10.0.0.10: icmp_seq=55 ttl=64 time=1.12 ms
64 bytes from 10.0.0.10: icmp_seq=56 ttl=64 time=0.665 ms
64 bytes from 10.0.0.10: icmp_seq=57 ttl=64 time=1.02 ms
64 bytes from 10.0.0.10: icmp_seq=58 ttl=64 time=0.835 ms
64 bytes from 10.0.0.10: icmp_seq=59 ttl=64 time=0.750 ms
64 bytes from 10.0.0.10: icmp_seq=60 ttl=64 time=0.976 ms
64 bytes from 10.0.0.10: icmp_seq=61 ttl=64 time=1.28 ms
64 bytes from 10.0.0.10: icmp_seq=62 ttl=64 time=1.15 ms
64 bytes from 10.0.0.10: icmp_seq=63 ttl=64 time=0.886 ms
64 bytes from 10.0.0.10: icmp_seq=64 ttl=64 time=0.852 ms
64 bytes from 10.0.0.10: icmp_seq=65 ttl=64 time=1.17 ms
64 bytes from 10.0.0.10: icmp_seq=66 ttl=64 time=1.19 ms
64 bytes from 10.0.0.10: icmp_seq=67 ttl=64 time=0.804 ms
64 bytes from 10.0.0.10: icmp_seq=68 ttl=64 time=1.22 ms
64 bytes from 10.0.0.10: icmp_seq=69 ttl=64 time=0.820 ms
64 bytes from 10.0.0.10: icmp_seq=70 ttl=64 time=0.978 ms
64 bytes from 10.0.0.10: icmp_seq=71 ttl=64 time=0.935 ms
64 bytes from 10.0.0.10: icmp_seq=72 ttl=64 time=0.848 ms
64 bytes from 10.0.0.10: icmp_seq=73 ttl=64 time=0.684 ms
64 bytes from 10.0.0.10: icmp_seq=74 ttl=64 time=0.755 ms
64 bytes from 10.0.0.10: icmp_seq=75 ttl=64 time=1.04 ms
64 bytes from 10.0.0.10: icmp_seq=76 ttl=64 time=0.942 ms
64 bytes from 10.0.0.10: icmp_seq=77 ttl=64 time=0.976 ms
64 bytes from 10.0.0.10: icmp_seq=78 ttl=64 time=1.46 ms
64 bytes from 10.0.0.10: icmp_seq=79 ttl=64 time=0.606 ms
64 bytes from 10.0.0.10: icmp_seq=80 ttl=64 time=1.21 ms
64 bytes from 10.0.0.10: icmp_seq=81 ttl=64 time=0.840 ms
64 bytes from 10.0.0.10: icmp_seq=82 ttl=64 time=0.786 ms
64 bytes from 10.0.0.10: icmp_seq=83 ttl=64 time=1.41 ms
64 bytes from 10.0.0.10: icmp_seq=84 ttl=64 time=1.53 ms
64 bytes from 10.0.0.10: icmp_seq=85 ttl=64 time=1.30 ms
64 bytes from 10.0.0.10: icmp_seq=86 ttl=64 time=0.878 ms
64 bytes from 10.0.0.10: icmp_seq=87 ttl=64 time=1.03 ms
64 bytes from 10.0.0.10: icmp_seq=88 ttl=64 time=0.922 ms
64 bytes from 10.0.0.10: icmp_seq=89 ttl=64 time=0.752 ms
64 bytes from 10.0.0.10: icmp_seq=90 ttl=64 time=0.707 ms
64 bytes from 10.0.0.10: icmp_seq=91 ttl=64 time=0.854 ms
64 bytes from 10.0.0.10: icmp_seq=92 ttl=64 time=0.917 ms
64 bytes from 10.0.0.10: icmp_seq=93 ttl=64 time=0.919 ms
64 bytes from 10.0.0.10: icmp_seq=94 ttl=64 time=1.38 ms
64 bytes from 10.0.0.10: icmp_seq=95 ttl=64 time=0.739 ms
64 bytes from 10.0.0.10: icmp_seq=96 ttl=64 time=0.872 ms
64 bytes from 10.0.0.10: icmp_seq=97 ttl=64 time=0.999 ms
64 bytes from 10.0.0.10: icmp_seq=98 ttl=64 time=1.49 ms
