latency,weight
1,0
2,0
3,0
4,0
5,20
6,226
7,715
8,1327
9,1738
10,1846
11,1762
12,1615
13,1477
14,1213
15,1103
16,856
17,669
18,502
19,430
20,332
21,318
22,269
23,212
24,174
25,152
26,139
27,100
28,108
29,76
30,74
31,56
32,69
33,48
34,59
35,55
36,76
37,73
38,120
39,121
40,179
41,188
42,187
43,151
44,120
45,111
46,95
47,70
48,59
49,66
50,63
51,62
52,47
53,43
54,44
55,44
56,39
57,43
58,40
59,31
60,47
61,33
62,45
63,51
64,47
65,53
66,75
67,61
68,82
69,60
70,59
71,45
72,56
73,62
74,58
75,56
76,49
77,83
78,94
79,84
80,96
81,96
82,71
83,63
84,59
85,58
86,57
87,61
88,67
89,62
90,50
91,60
92,59
93,49
94,42
95,57
96,53
97,44
98,49
99,46
100,49
101,42
102,47
103,61
104,77
105,91
106,101
107,111
108,101
109,104
110,113
111,100
112,92
113,77
114,79
115,78
116,87
117,54
118,71
119,86
120,75
121,55
122,98
123,96
124,90
125,85
126,77
127,71
128,87
129,79
130,67
131,64
132,90
133,67
134,80
135,82
136,97
137,67
138,64
139,60
140,50
141,59
142,51
143,36
144,41
145,41
146,47
147,56
148,85
149,146
150,227
151,269
152,344
153,283
154,180
155,151
156,103
157,90
158,64
159,41
160,34
161,29
162,31
163,16
164,18
165,5
166,5
167,15
168,6
169,8
170,5
171,3
172,5
173,9
174,5
175,4
176,10
177,14
178,9
179,14
180,8
181,4
182,7
183,2
184,2
185,4
186,4
187,7
188,4
189,4
190,0
191,5
192,3
193,5
194,11
195,15
196,10
197,19
198,7
199,4
200,5
