requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.5010739278043372,14658.677440587542,107934.49469964665,15293.604413496847,5069383.334892261,33617.48936465046,28866
