PING 10.0.0.11 (10.0.0.11) 56(84) bytes of data.
64 bytes from 10.0.0.11: icmp_seq=1 ttl=64 time=0.908 ms
64 bytes from 10.0.0.11: icmp_seq=2 ttl=64 time=0.626 ms
64 bytes from 10.0.0.11: icmp_seq=3 ttl=64 time=0.629 ms
64 bytes from 10.0.0.11: icmp_seq=4 ttl=64 time=0.722 ms
64 bytes from 10.0.0.11: icmp_seq=5 ttl=64 time=1.11 ms
64 bytes from 10.0.0.11: icmp_seq=6 ttl=64 time=0.879 ms
64 bytes from 10.0.0.11: icmp_seq=7 ttl=64 time=0.666 ms
64 bytes from 10.0.0.11: icmp_seq=8 ttl=64 time=0.868 ms
64 bytes from 10.0.0.11: icmp_seq=9 ttl=64 time=0.773 ms
64 bytes from 10.0.0.11: icmp_seq=10 ttl=64 time=0.621 ms
64 bytes from 10.0.0.11: icmp_seq=11 ttl=64 time=0.941 ms
64 bytes from 10.0.0.11: icmp_seq=12 ttl=64 time=0.648 ms
64 bytes from 10.0.0.11: icmp_seq=13 ttl=64 time=0.681 ms
64 bytes from 10.0.0.11: icmp_seq=14 ttl=64 time=0.920 ms
64 bytes from 10.0.0.11: icmp_seq=15 ttl=64 time=0.868 ms
64 bytes from 10.0.0.11: icmp_seq=16 ttl=64 time=0.532 ms
64 bytes from 10.0.0.11: icmp_seq=17 ttl=64 time=1.01 ms
64 bytes from 10.0.0.11: icmp_seq=18 ttl=64 time=0.488 ms
64 bytes from 10.0.0.11: icmp_seq=19 ttl=64 time=0.684 ms
64 bytes from 10.0.0.11: icmp_seq=20 ttl=64 time=0.510 ms
64 bytes from 10.0.0.11: icmp_seq=21 ttl=64 time=1.33 ms
64 bytes from 10.0.0.11: icmp_seq=22 ttl=64 time=0.787 ms
64 bytes from 10.0.0.11: icmp_seq=23 ttl=64 time=0.806 ms
64 bytes from 10.0.0.11: icmp_seq=24 ttl=64 time=0.587 ms
64 bytes from 10.0.0.11: icmp_seq=25 ttl=64 time=0.499 ms
