latency,weight
1,0
2,0
3,37
4,2668
5,13287
6,20510
7,18736
8,13941
9,9598
10,6331
11,4304
12,2786
13,1911
14,1396
15,1016
16,722
17,525
18,456
19,345
20,305
21,256
22,203
23,234
24,207
25,169
26,170
27,140
28,126
29,133
30,126
31,136
32,96
33,95
34,97
35,95
36,97
37,78
38,67
39,71
40,76
41,66
42,70
43,81
44,67
45,83
46,77
47,63
48,52
49,61
50,65
51,75
52,49
53,58
54,53
55,39
56,30
57,37
58,32
59,47
60,29
61,35
62,43
63,36
64,26
65,27
66,33
67,46
68,26
69,25
70,20
71,15
72,25
73,22
74,17
75,22
76,16
77,19
78,15
79,8
80,7
81,7
82,6
83,10
84,6
85,8
86,4
87,5
88,3
89,5
90,2
91,5
92,4
93,2
94,6
95,3
96,4
97,2
98,4
99,6
100,1
101,3
102,1
103,1
104,2
105,2
106,0
107,0
108,1
109,0
110,0
111,1
112,1
113,0
114,0
115,2
116,2
117,0
118,1
119,1
120,0
121,0
122,1
123,0
124,0
125,0
126,0
127,1
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,1
140,0
141,0
142,0
143,0
144,0
145,1
146,1
147,1
148,0
149,1
150,1
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,3
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,1
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,1
176,1
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,1
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
