latency,weight
1,0
2,0
3,0
4,0
5,37
6,321
7,1185
8,2320
9,3431
10,4044
11,3893
12,3309
13,2497
14,1766
15,1227
16,824
17,579
18,483
19,374
20,319
21,251
22,208
23,181
24,146
25,126
26,149
27,123
28,111
29,115
30,96
31,124
32,118
33,126
34,112
35,114
36,86
37,94
38,113
39,112
40,122
41,113
42,108
43,114
44,119
45,95
46,145
47,128
48,120
49,137
50,142
51,140
52,159
53,164
54,143
55,150
56,135
57,141
58,145
59,115
60,133
61,151
62,141
63,154
64,150
65,117
66,161
67,120
68,136
69,147
70,132
71,110
72,97
73,124
74,107
75,112
76,112
77,111
78,114
79,106
80,109
81,122
82,120
83,121
84,134
85,137
86,148
87,169
88,165
89,188
90,189
91,178
92,211
93,203
94,249
95,211
96,241
97,271
98,279
99,335
100,336
101,384
102,409
103,407
104,358
105,365
106,409
107,451
108,437
109,378
110,300
111,361
112,360
113,261
114,205
115,202
116,207
117,169
118,148
119,109
120,116
121,72
122,63
123,37
124,32
125,27
126,18
127,15
128,12
129,12
130,10
131,9
132,8
133,6
134,8
135,9
136,10
137,3
138,4
139,7
140,2
141,5
142,4
143,7
144,4
145,3
146,2
147,2
148,7
149,3
150,2
151,3
152,2
153,1
154,2
155,2
156,1
157,0
158,0
159,1
160,2
161,0
162,4
163,1
164,2
165,1
166,3
167,1
168,0
169,3
170,2
171,3
172,1
173,2
174,0
175,2
176,0
177,0
178,1
179,0
180,1
181,1
182,0
183,3
184,1
185,0
186,1
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
