requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.6065868897596103,15855.10236859755,117805.81439514279,57578.53496417099,7156436.633555721,36770.616894348546,28329
