requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.5062265635850192,13863.912781815658,102150.46166844128,13569.482454515995,3067483.4391463357,27262.87539928707,43202
