requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.5548548781909313,13210.074204452734,92291.9271127171,43888.70191164471,1325978.2253642615,16632.037953141393,85790
