latency,weight
1,0
2,0
3,125
4,7522
5,25147
6,27923
7,20841
8,13168
9,8359
10,5097
11,3220
12,2155
13,1460
14,1057
15,804
16,589
17,484
18,364
19,328
20,284
21,229
22,213
23,174
24,167
25,146
26,145
27,128
28,119
29,131
30,110
31,88
32,118
33,89
34,83
35,90
36,73
37,91
38,78
39,94
40,65
41,82
42,68
43,73
44,67
45,52
46,75
47,76
48,62
49,73
50,56
51,58
52,53
53,43
54,50
55,35
56,40
57,33
58,29
59,29
60,27
61,26
62,37
63,19
64,35
65,34
66,28
67,16
68,20
69,23
70,31
71,24
72,22
73,16
74,16
75,17
76,8
77,11
78,13
79,11
80,16
81,9
82,11
83,10
84,6
85,11
86,7
87,12
88,6
89,6
90,8
91,5
92,6
93,7
94,5
95,5
96,3
97,8
98,9
99,5
100,3
101,2
102,3
103,5
104,5
105,1
106,0
107,2
108,2
109,0
110,1
111,1
112,2
113,2
114,2
115,3
116,3
117,4
118,2
119,1
120,4
121,1
122,3
123,0
124,1
125,5
126,1
127,3
128,0
129,2
130,2
131,2
132,2
133,1
134,3
135,1
136,2
137,4
138,2
139,1
140,1
141,0
142,0
143,0
144,0
145,1
146,0
147,0
148,2
149,0
150,1
151,0
152,0
153,0
154,1
155,0
156,1
157,1
158,0
159,0
160,0
161,0
162,2
163,1
164,1
165,2
166,0
167,0
168,1
169,0
170,0
171,0
172,0
173,1
174,0
175,1
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,1
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,1
193,0
194,0
195,0
196,0
197,0
198,1
199,0
200,0
