latency,weight
1,0
2,0
3,0
4,0
5,46
6,386
7,1227
8,2365
9,3331
10,3902
11,3691
12,3161
13,2379
14,1654
15,1207
16,836
17,553
18,433
19,351
20,264
21,225
22,219
23,189
24,167
25,164
26,160
27,115
28,125
29,123
30,115
31,91
32,117
33,90
34,100
35,114
36,112
37,110
38,96
39,114
40,115
41,106
42,115
43,123
44,115
45,103
46,97
47,102
48,100
49,119
50,100
51,98
52,119
53,97
54,90
55,97
56,111
57,97
58,105
59,85
60,107
61,78
62,110
63,101
64,92
65,115
66,118
67,130
68,116
69,113
70,114
71,118
72,121
73,115
74,111
75,120
76,120
77,118
78,132
79,107
80,124
81,130
82,116
83,123
84,150
85,132
86,147
87,186
88,190
89,172
90,161
91,223
92,216
93,255
94,242
95,250
96,249
97,306
98,300
99,351
100,363
101,366
102,418
103,489
104,484
105,515
106,495
107,459
108,440
109,448
110,377
111,370
112,360
113,329
114,266
115,253
116,201
117,149
118,118
119,120
120,81
121,67
122,69
123,59
124,36
125,25
126,28
127,25
128,16
129,9
130,7
131,8
132,20
133,17
134,9
135,11
136,5
137,5
138,4
139,3
140,4
141,5
142,5
143,6
144,10
145,7
146,2
147,3
148,2
149,2
150,1
151,5
152,3
153,4
154,4
155,0
156,1
157,3
158,2
159,0
160,1
161,2
162,3
163,2
164,0
165,1
166,1
167,0
168,1
169,0
170,0
171,1
172,0
173,0
174,0
175,0
176,1
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,1
186,1
187,1
188,0
189,1
190,0
191,0
192,0
193,2
194,0
195,0
196,2
197,3
198,1
199,0
200,1
