latency,weight
1,0
2,0
3,104
4,6705
5,23486
6,27141
7,20488
8,12886
9,7615
10,4583
11,2806
12,1820
13,1221
14,900
15,642
16,484
17,378
18,367
19,299
20,267
21,220
22,170
23,171
24,175
25,162
26,173
27,141
28,135
29,120
30,128
31,96
32,107
33,104
34,104
35,95
36,90
37,84
38,67
39,72
40,67
41,64
42,66
43,65
44,54
45,60
46,46
47,58
48,50
49,50
50,43
51,50
52,42
53,45
54,35
55,38
56,39
57,38
58,30
59,25
60,27
61,23
62,16
63,24
64,16
65,27
66,29
67,20
68,20
69,19
70,21
71,18
72,20
73,12
74,12
75,11
76,15
77,11
78,6
79,10
80,17
81,7
82,5
83,4
84,8
85,8
86,7
87,5
88,2
89,1
90,3
91,3
92,3
93,3
94,3
95,2
96,5
97,2
98,2
99,3
100,5
101,2
102,2
103,2
104,0
105,2
106,3
107,1
108,0
109,0
110,0
111,1
112,0
113,0
114,2
115,0
116,0
117,0
118,0
119,0
120,0
121,1
122,0
123,1
124,1
125,0
126,1
127,0
128,0
129,0
130,0
131,1
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,1
142,2
143,1
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,1
163,0
164,0
165,0
166,0
167,0
168,1
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
