latency,weight
1,0
2,0
3,0
4,68
5,1719
6,7278
7,13009
8,14525
9,12876
10,10227
11,7513
12,5459
13,3847
14,2768
15,2019
16,1463
17,1111
18,820
19,614
20,514
21,387
22,340
23,306
24,253
25,253
26,214
27,172
28,187
29,146
30,143
31,153
32,155
33,127
34,130
35,108
36,96
37,100
38,97
39,103
40,100
41,92
42,93
43,87
44,79
45,77
46,95
47,80
48,66
49,73
50,67
51,71
52,71
53,53
54,44
55,48
56,36
57,40
58,44
59,37
60,41
61,34
62,24
63,33
64,28
65,35
66,36
67,36
68,35
69,31
70,23
71,22
72,21
73,15
74,17
75,21
76,17
77,19
78,13
79,19
80,16
81,9
82,12
83,11
84,10
85,11
86,9
87,13
88,10
89,5
90,6
91,9
92,8
93,6
94,4
95,4
96,12
97,8
98,8
99,4
100,3
101,5
102,5
103,1
104,1
105,3
106,3
107,5
108,1
109,4
110,1
111,2
112,3
113,3
114,0
115,2
116,0
117,0
118,1
119,0
120,3
121,1
122,1
123,1
124,0
125,0
126,0
127,0
128,2
129,1
130,0
131,0
132,0
133,0
134,1
135,0
136,0
137,0
138,0
139,2
140,1
141,0
142,4
143,1
144,2
145,0
146,0
147,0
148,1
149,0
150,0
151,0
152,0
153,1
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,1
174,0
175,1
176,0
177,2
178,0
179,0
180,3
181,0
182,0
183,0
184,0
185,0
186,2
187,2
188,0
189,0
190,0
191,0
192,2
193,1
194,1
195,1
196,0
197,0
198,0
199,0
200,0
