latency,weight
1,0
2,0
3,0
4,0
5,74
6,663
7,1594
8,2164
9,2380
10,2173
11,1846
12,1720
13,1409
14,1057
15,878
16,649
17,499
18,371
19,285
20,269
21,170
22,159
23,126
24,104
25,105
26,116
27,113
28,140
29,125
30,147
31,118
32,120
33,114
34,85
35,112
36,85
37,102
38,138
39,135
40,123
41,118
42,100
43,80
44,68
45,71
46,58
47,45
48,63
49,34
50,49
51,36
52,31
53,34
54,32
55,42
56,40
57,44
58,59
59,52
60,19
61,40
62,31
63,39
64,37
65,32
66,23
67,39
68,37
69,43
70,53
71,72
72,107
73,125
74,148
75,126
76,98
77,72
78,65
79,49
80,57
81,50
82,51
83,42
84,55
85,50
86,39
87,48
88,60
89,48
90,56
91,54
92,55
93,42
94,40
95,38
96,47
97,51
98,33
99,37
100,42
101,49
102,54
103,55
104,56
105,59
106,64
107,74
108,98
109,106
110,91
111,90
112,59
113,74
114,83
115,95
116,93
117,94
118,119
119,111
120,113
121,93
122,100
123,91
124,104
125,88
126,78
127,89
128,79
129,76
130,66
131,83
132,91
133,85
134,100
135,91
136,113
137,98
138,89
139,83
140,60
141,55
142,51
143,44
144,30
145,37
146,40
147,42
148,87
149,155
150,203
151,282
152,299
153,275
154,196
155,132
156,110
157,65
158,49
159,33
160,35
161,17
162,15
163,16
164,6
165,7
166,6
167,9
168,4
169,10
170,12
171,1
172,1
173,3
174,1
175,3
176,4
177,6
178,4
179,8
180,7
181,3
182,10
183,2
184,5
185,14
186,18
187,12
188,6
189,8
190,7
191,4
192,6
193,3
194,5
195,10
196,9
197,7
198,6
199,2
200,3
