latency,weight
1,0
2,0
3,0
4,4
5,238
6,942
7,1874
8,2806
9,3249
10,3344
11,3334
12,3212
13,2706
14,2344
15,1936
16,1539
17,1226
18,991
19,737
20,616
21,534
22,429
23,331
24,268
25,213
26,193
27,159
28,133
29,139
30,133
31,112
32,105
33,103
34,81
35,83
36,97
37,99
38,120
39,105
40,122
41,89
42,94
43,98
44,97
45,98
46,105
47,119
48,97
49,104
50,95
51,87
52,89
53,95
54,84
55,80
56,87
57,113
58,99
59,80
60,62
61,87
62,77
63,77
64,59
65,80
66,65
67,64
68,57
69,65
70,51
71,66
72,60
73,65
74,64
75,62
76,56
77,65
78,52
79,54
80,72
81,62
82,65
83,78
84,74
85,78
86,74
87,69
88,74
89,96
90,100
91,92
92,85
93,82
94,92
95,90
96,103
97,82
98,89
99,65
100,83
101,103
102,95
103,87
104,73
105,91
106,69
107,69
108,86
109,82
110,107
111,73
112,113
113,96
114,108
115,90
116,108
117,119
118,114
119,138
120,131
121,117
122,118
123,146
124,111
125,144
126,121
127,135
128,138
129,99
130,130
131,117
132,114
133,92
134,103
135,99
136,91
137,87
138,87
139,65
140,55
141,73
142,43
143,43
144,37
145,19
146,34
147,23
148,30
149,36
150,73
151,65
152,62
153,45
154,33
155,34
156,14
157,17
158,10
159,7
160,5
161,6
162,4
163,6
164,4
165,1
166,1
167,4
168,1
169,2
170,5
171,4
172,4
173,0
174,2
175,2
176,3
177,1
178,1
179,2
180,0
181,3
182,4
183,1
184,1
185,3
186,2
187,1
188,1
189,0
190,1
191,1
192,1
193,0
194,0
195,1
196,0
197,0
198,1
199,0
200,0
