latency,weight
1,0
2,0
3,0
4,51
5,1219
6,5235
7,9642
8,11707
9,11003
10,9059
11,6972
12,5004
13,3586
14,2556
15,1884
16,1302
17,1019
18,743
19,596
20,483
21,414
22,370
23,284
24,290
25,277
26,223
27,210
28,179
29,165
30,170
31,193
32,186
33,186
34,178
35,180
36,180
37,173
38,151
39,149
40,153
41,155
42,136
43,142
44,135
45,141
46,137
47,140
48,145
49,113
50,134
51,127
52,97
53,123
54,125
55,113
56,99
57,107
58,92
59,112
60,118
61,123
62,98
63,108
64,76
65,89
66,105
67,82
68,101
69,101
70,90
71,90
72,80
73,89
74,65
75,74
76,60
77,70
78,68
79,64
80,67
81,50
82,55
83,60
84,51
85,60
86,43
87,56
88,44
89,51
90,44
91,48
92,45
93,38
94,35
95,26
96,27
97,29
98,41
99,31
100,22
101,18
102,27
103,11
104,19
105,13
106,16
107,16
108,9
109,7
110,10
111,14
112,8
113,5
114,4
115,7
116,2
117,5
118,2
119,0
120,1
121,6
122,4
123,2
124,1
125,0
126,3
127,2
128,1
129,0
130,0
131,2
132,0
133,1
134,0
135,0
136,1
137,0
138,0
139,0
140,1
141,0
142,2
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,1
166,0
167,2
168,0
169,0
170,1
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
