latency,weight
1,0
2,0
3,0
4,32
5,980
6,4677
7,9227
8,11011
9,10298
10,7820
11,5369
12,3588
13,2474
14,1872
15,1399
16,1094
17,873
18,700
19,591
20,549
21,527
22,470
23,379
24,360
25,328
26,339
27,310
28,269
29,298
30,314
31,286
32,306
33,271
34,282
35,294
36,265
37,289
38,288
39,239
40,271
41,241
42,270
43,270
44,302
45,307
46,310
47,263
48,304
49,276
50,307
51,313
52,291
53,269
54,306
55,278
56,236
57,227
58,253
59,241
60,247
61,205
62,206
63,201
64,184
65,152
66,150
67,159
68,137
69,112
70,104
71,105
72,90
73,93
74,69
75,58
76,42
77,49
78,41
79,41
80,27
81,19
82,19
83,22
84,28
85,17
86,10
87,9
88,14
89,18
90,8
91,7
92,9
93,16
94,11
95,6
96,4
97,6
98,7
99,3
100,5
101,3
102,3
103,6
104,1
105,3
106,7
107,1
108,0
109,3
110,4
111,5
112,2
113,1
114,2
115,1
116,0
117,2
118,1
119,5
120,1
121,0
122,0
123,3
124,2
125,3
126,1
127,0
128,1
129,4
130,1
131,0
132,2
133,1
134,1
135,1
136,1
137,1
138,0
139,0
140,0
141,0
142,0
143,1
144,0
145,0
146,0
147,0
148,0
149,1
150,0
151,1
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,3
161,0
162,0
163,2
164,3
165,3
166,1
167,4
168,0
169,0
170,1
171,0
172,1
173,0
174,2
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,1
190,0
191,0
192,2
193,0
194,2
195,0
196,2
197,3
198,3
199,0
200,0
