client,cpu_mean,cpu_std
2,13.018196721311476,0.5593384395176719
8,20.997606557377043,0.46042921856136027
16,19.73373224043716,0.16994546781926473
32,18.884207650273225,0.3289928472310873
48,19.109972677595625,0.5966973881791455
64,18.305808743169397,0.6364443226667654
80,17.875431693989075,0.4153706802299409
