client,write_tp_mean,write_tp_std,read_tp_mean,read_tp_std
2,2258.9,36.53853034811326,2287.6233333333334,113.18121349803994
8,5429.683333333333,94.09342603084549,5441.206666666667,75.19817920372496
16,5670.486666666667,69.19258743214912,5586.22,53.265788269770674
32,5719.55,68.40150924260864,5466.149999999999,75.38067126259915
48,5677.610000000001,56.9403846140856,5657.350000000001,150.51639268420786
64,5467.716666666667,116.13938589279529,5683.91,34.97396269607824
80,5419.956666666666,107.8757143918664,5693.62,26.65340128388883
