client,cpu_mean,cpu_std
2,11.296327868852458,0.520260925344049
8,15.997786885245901,1.1684379947889376
16,15.70725136612022,0.3853156631019787
32,16.335043715846997,0.22271402618618716
48,16.42351912568306,0.45993190829464176
64,15.8398087431694,0.3000104511104221
80,15.432437158469947,0.5713540444557811
