client,write_rt_mean,write_rt_std,read_rt_mean,read_rt_std
2,0.8916666666666667,0.010274023338281637,0.8783333333333333,0.047842333648024454
8,1.4916666666666665,0.028674417556808694,1.4616666666666667,0.020548046676563177
16,2.8716666666666666,0.02094967514996115,2.8516666666666666,0.03324989557210013
32,5.653333333333333,0.07133644853010897,5.8,0.07082843120291925
48,8.468333333333334,0.04496912521077326,8.483333333333334,0.22921363155119934
64,11.756666666666666,0.2456736769691776,11.300000000000002,0.12496666222103656
80,14.786666666666667,0.30337911742387397,14.045,0.06570134448142273
