client,cpu_mean,cpu_std
2,5.406688524590165,0.16671146920886862
8,8.886000000000001,0.053835672875175065
16,8.927016393442623,0.2014157950458545
32,8.046071038251368,0.17942600175893916
48,8.045704918032788,0.15352731537818037
64,8.093781420765028,0.366850506306215
80,7.883196721311477,0.13888020896762746
