client,cpu_mean,cpu_std
2,5.543650273224043,0.19995280117319036
8,8.368650273224047,0.23386947694474622
16,8.03357923497268,0.09243443684963816
32,8.408502732240438,0.04132627095042429
48,8.335907103825136,0.1787667359458585
64,7.860125683060109,0.21554978500375027
80,7.727338797814209,0.3187627003147435
