mw,sharded,ratio,rep,latency,weight
2,true,1:6,2,29,157
2,true,1:6,2,30,184
2,true,1:6,2,31,182
2,true,1:6,2,32,167
2,true,1:6,2,33,137
2,true,1:6,2,34,162
2,true,1:6,2,35,168
2,true,1:6,2,36,163
2,true,1:6,2,37,171
2,true,1:6,2,38,147
2,true,1:6,2,39,172
2,true,1:6,2,40,168
2,true,1:6,2,41,174
2,true,1:6,2,42,170
2,true,1:6,2,43,182
2,true,1:6,2,44,174
2,true,1:6,2,45,187
2,true,1:6,2,46,184
2,true,1:6,2,47,200
2,true,1:6,2,48,198
2,true,1:6,2,49,213
2,true,1:6,2,50,184
2,true,1:6,2,51,206
2,true,1:6,2,52,168
2,true,1:6,2,53,175
2,true,1:6,2,54,186
2,true,1:6,2,55,169
2,true,1:6,2,56,168
2,true,1:6,2,57,181
2,true,1:6,2,58,126
2,true,1:6,2,59,150
2,true,1:6,2,60,162
2,true,1:6,2,61,158
2,true,1:6,2,62,167
2,true,1:6,2,63,145
2,true,1:6,2,64,167
2,true,1:6,2,65,144
2,true,1:6,2,66,129
2,true,1:6,2,67,155
2,true,1:6,2,68,123
2,true,1:6,2,69,115
2,true,1:6,2,70,112
2,true,1:6,2,71,114
2,true,1:6,2,72,109
2,true,1:6,2,73,99
2,true,1:6,2,74,107
2,true,1:6,2,75,137
2,true,1:6,2,76,74
2,true,1:6,2,77,57
2,true,1:6,2,78,45
2,true,1:6,2,79,40
2,true,1:6,2,80,32
2,true,1:6,2,81,42
2,true,1:6,2,82,25
2,true,1:6,2,83,34
2,true,1:6,2,84,30
2,true,1:6,2,85,28
2,true,1:6,2,86,21
2,true,1:6,2,87,10
2,true,1:6,2,88,10
2,true,1:6,2,89,5
2,true,1:6,2,90,8
2,true,1:6,2,91,8
2,true,1:6,2,92,7
2,true,1:6,2,93,2
2,true,1:6,2,94,6
2,true,1:6,2,95,5
2,true,1:6,2,96,7
2,true,1:6,2,97,2
2,true,1:6,2,98,5
2,true,1:6,2,99,4
2,true,1:6,2,100,3
1,true,1:6,3,1,0
1,true,1:6,3,2,0
1,true,1:6,3,3,256
1,true,1:6,3,4,6540
1,true,1:6,3,5,15554
1,true,1:6,3,6,16059
1,true,1:6,3,7,12007
1,true,1:6,3,8,8302
1,true,1:6,3,9,5273
1,true,1:6,3,10,3408
1,true,1:6,3,11,2289
1,true,1:6,3,12,1528
1,true,1:6,3,13,1238
1,true,1:6,3,14,871
1,true,1:6,3,15,695
1,true,1:6,3,16,581
1,true,1:6,3,17,482
1,true,1:6,3,18,465
1,true,1:6,3,19,366
1,true,1:6,3,20,312
1,true,1:6,3,21,278
1,true,1:6,3,22,239
1,true,1:6,3,23,255
1,true,1:6,3,24,267
1,true,1:6,3,25,225
1,true,1:6,3,26,202
1,true,1:6,3,27,245
1,true,1:6,3,28,223
1,true,1:6,3,29,161
1,true,1:6,3,30,208
1,true,1:6,3,31,227
1,true,1:6,3,32,219
1,true,1:6,3,33,214
1,true,1:6,3,34,182
1,true,1:6,3,35,161
1,true,1:6,3,36,155
1,true,1:6,3,37,156
1,true,1:6,3,38,212
1,true,1:6,3,39,227
1,true,1:6,3,40,194
1,true,1:6,3,41,204
1,true,1:6,3,42,192
1,true,1:6,3,43,213
1,true,1:6,3,44,226
1,true,1:6,3,45,209
1,true,1:6,3,46,192
1,true,1:6,3,47,161
1,true,1:6,3,48,205
1,true,1:6,3,49,188
1,true,1:6,3,50,205
1,true,1:6,3,51,187
1,true,1:6,3,52,191
1,true,1:6,3,53,198
1,true,1:6,3,54,174
1,true,1:6,3,55,145
1,true,1:6,3,56,181
1,true,1:6,3,57,133
1,true,1:6,3,58,145
1,true,1:6,3,59,129
1,true,1:6,3,60,146
1,true,1:6,3,61,127
1,true,1:6,3,62,126
1,true,1:6,3,63,134
1,true,1:6,3,64,146
1,true,1:6,3,65,131
1,true,1:6,3,66,142
1,true,1:6,3,67,129
1,true,1:6,3,68,108
1,true,1:6,3,69,89
1,true,1:6,3,70,117
1,true,1:6,3,71,75
1,true,1:6,3,72,85
1,true,1:6,3,73,68
1,true,1:6,3,74,79
1,true,1:6,3,75,62
1,true,1:6,3,76,61
1,true,1:6,3,77,63
1,true,1:6,3,78,45
1,true,1:6,3,79,48
1,true,1:6,3,80,54
1,true,1:6,3,81,42
1,true,1:6,3,82,34
1,true,1:6,3,83,29
1,true,1:6,3,84,18
1,true,1:6,3,85,21
1,true,1:6,3,86,17
1,true,1:6,3,87,21
1,true,1:6,3,88,18
1,true,1:6,3,89,13
1,true,1:6,3,90,13
1,true,1:6,3,91,11
1,true,1:6,3,92,5
1,true,1:6,3,93,9
1,true,1:6,3,94,3
1,true,1:6,3,95,3
1,true,1:6,3,96,6
1,true,1:6,3,97,4
1,true,1:6,3,98,4
1,true,1:6,3,99,7
1,true,1:6,3,100,3
2,true,1:6,3,1,0
2,true,1:6,3,2,0
2,true,1:6,3,3,227
2,true,1:6,3,4,5481
2,true,1:6,3,5,13290
2,true,1:6,3,6,16358
2,true,1:6,3,7,13586
2,true,1:6,3,8,9260
2,true,1:6,3,9,5774
2,true,1:6,3,10,3552
2,true,1:6,3,11,2200
2,true,1:6,3,12,1430
2,true,1:6,3,13,1038
2,true,1:6,3,14,731
2,true,1:6,3,15,534
2,true,1:6,3,16,442
2,true,1:6,3,17,386
2,true,1:6,3,18,267
2,true,1:6,3,19,274
2,true,1:6,3,20,256
2,true,1:6,3,21,238
2,true,1:6,3,22,212
2,true,1:6,3,23,204
2,true,1:6,3,24,198
2,true,1:6,3,25,175
2,true,1:6,3,26,192
2,true,1:6,3,27,146
2,true,1:6,3,28,203
2,true,1:6,3,29,160
2,true,1:6,3,30,201
2,true,1:6,3,31,178
2,true,1:6,3,32,172
2,true,1:6,3,33,185
2,true,1:6,3,34,173
2,true,1:6,3,35,162
2,true,1:6,3,36,157
2,true,1:6,3,37,182
2,true,1:6,3,38,179
2,true,1:6,3,39,213
2,true,1:6,3,40,208
2,true,1:6,3,41,174
2,true,1:6,3,42,203
2,true,1:6,3,43,230
2,true,1:6,3,44,210
2,true,1:6,3,45,198
2,true,1:6,3,46,178
2,true,1:6,3,47,179
2,true,1:6,3,48,145
2,true,1:6,3,49,179
2,true,1:6,3,50,185
2,true,1:6,3,51,206
2,true,1:6,3,52,189
2,true,1:6,3,53,199
2,true,1:6,3,54,230
2,true,1:6,3,55,170
2,true,1:6,3,56,133
2,true,1:6,3,57,148
2,true,1:6,3,58,142
2,true,1:6,3,59,147
2,true,1:6,3,60,143
2,true,1:6,3,61,148
2,true,1:6,3,62,117
2,true,1:6,3,63,156
2,true,1:6,3,64,165
2,true,1:6,3,65,171
2,true,1:6,3,66,140
2,true,1:6,3,67,130
2,true,1:6,3,68,112
2,true,1:6,3,69,114
2,true,1:6,3,70,85
2,true,1:6,3,71,89
2,true,1:6,3,72,84
2,true,1:6,3,73,100
2,true,1:6,3,74,90
2,true,1:6,3,75,72
2,true,1:6,3,76,66
2,true,1:6,3,77,68
2,true,1:6,3,78,64
2,true,1:6,3,79,41
2,true,1:6,3,80,46
2,true,1:6,3,81,44
2,true,1:6,3,82,29
2,true,1:6,3,83,29
2,true,1:6,3,84,24
2,true,1:6,3,85,24
2,true,1:6,3,86,13
2,true,1:6,3,87,14
2,true,1:6,3,88,17
2,true,1:6,3,89,8
2,true,1:6,3,90,10
2,true,1:6,3,91,16
2,true,1:6,3,92,9
2,true,1:6,3,93,11
2,true,1:6,3,94,8
2,true,1:6,3,95,8
2,true,1:6,3,96,10
2,true,1:6,3,97,7
2,true,1:6,3,98,8
2,true,1:6,3,99,7
2,true,1:6,3,100,6
1,false,1:6,1,1,0
1,false,1:6,1,2,0
1,false,1:6,1,3,381
1,false,1:6,1,4,7858
1,false,1:6,1,5,17074
1,false,1:6,1,6,16298
1,false,1:6,1,7,11417
1,false,1:6,1,8,7438
1,false,1:6,1,9,4553
1,false,1:6,1,10,2824
1,false,1:6,1,11,1802
1,false,1:6,1,12,1315
1,false,1:6,1,13,906
1,false,1:6,1,14,733
1,false,1:6,1,15,584
1,false,1:6,1,16,423
1,false,1:6,1,17,348
1,false,1:6,1,18,308
1,false,1:6,1,19,257
1,false,1:6,1,20,252
1,false,1:6,1,21,224
1,false,1:6,1,22,191
1,false,1:6,1,23,203
1,false,1:6,1,24,205
1,false,1:6,1,25,184
1,false,1:6,1,26,169
1,false,1:6,1,27,197
1,false,1:6,1,28,172
1,false,1:6,1,29,172
1,false,1:6,1,30,186
1,false,1:6,1,31,151
1,false,1:6,1,32,132
1,false,1:6,1,33,155
1,false,1:6,1,34,166
1,false,1:6,1,35,151
1,false,1:6,1,36,164
1,false,1:6,1,37,171
1,false,1:6,1,38,173
1,false,1:6,1,39,202
1,false,1:6,1,40,165
1,false,1:6,1,41,159
1,false,1:6,1,42,188
1,false,1:6,1,43,182
1,false,1:6,1,44,193
1,false,1:6,1,45,211
1,false,1:6,1,46,187
1,false,1:6,1,47,222
1,false,1:6,1,48,179
1,false,1:6,1,49,167
1,false,1:6,1,50,164
1,false,1:6,1,51,190
1,false,1:6,1,52,160
1,false,1:6,1,53,153
1,false,1:6,1,54,189
1,false,1:6,1,55,167
1,false,1:6,1,56,180
1,false,1:6,1,57,155
1,false,1:6,1,58,170
1,false,1:6,1,59,152
1,false,1:6,1,60,164
1,false,1:6,1,61,175
1,false,1:6,1,62,129
1,false,1:6,1,63,140
1,false,1:6,1,64,149
1,false,1:6,1,65,148
1,false,1:6,1,66,169
1,false,1:6,1,67,128
1,false,1:6,1,68,147
1,false,1:6,1,69,131
1,false,1:6,1,70,114
1,false,1:6,1,71,118
1,false,1:6,1,72,95
1,false,1:6,1,73,110
1,false,1:6,1,74,100
1,false,1:6,1,75,104
1,false,1:6,1,76,85
1,false,1:6,1,77,70
1,false,1:6,1,78,53
1,false,1:6,1,79,69
1,false,1:6,1,80,51
1,false,1:6,1,81,44
1,false,1:6,1,82,34
1,false,1:6,1,83,34
1,false,1:6,1,84,31
1,false,1:6,1,85,32
1,false,1:6,1,86,18
1,false,1:6,1,87,19
1,false,1:6,1,88,28
1,false,1:6,1,89,13
1,false,1:6,1,90,11
1,false,1:6,1,91,20
1,false,1:6,1,92,14
1,false,1:6,1,93,12
1,false,1:6,1,94,6
1,false,1:6,1,95,7
1,false,1:6,1,96,5
1,false,1:6,1,97,10
1,false,1:6,1,98,5
1,false,1:6,1,99,5
1,false,1:6,1,100,2
2,false,1:6,1,1,0
2,false,1:6,1,2,0
2,false,1:6,1,3,278
2,false,1:6,1,4,6137
2,false,1:6,1,5,14080
2,false,1:6,1,6,17215
2,false,1:6,1,7,14031
2,false,1:6,1,8,9434
2,false,1:6,1,9,5768
2,false,1:6,1,10,3222
2,false,1:6,1,11,1974
2,false,1:6,1,12,1260
2,false,1:6,1,13,857
2,false,1:6,1,14,599
2,false,1:6,1,15,446
2,false,1:6,1,16,345
2,false,1:6,1,17,278
2,false,1:6,1,18,224
2,false,1:6,1,19,202
2,false,1:6,1,20,181
2,false,1:6,1,21,181
2,false,1:6,1,22,163
2,false,1:6,1,23,168
2,false,1:6,1,24,186
2,false,1:6,1,25,137
2,false,1:6,1,26,129
2,false,1:6,1,27,149
2,false,1:6,1,28,128
2,false,1:6,1,29,154
2,false,1:6,1,30,158
2,false,1:6,1,31,146
2,false,1:6,1,32,140
2,false,1:6,1,33,121
2,false,1:6,1,34,149
2,false,1:6,1,35,146
2,false,1:6,1,36,130
2,false,1:6,1,37,163
2,false,1:6,1,38,174
2,false,1:6,1,39,152
2,false,1:6,1,40,172
2,false,1:6,1,41,163
2,false,1:6,1,42,198
2,false,1:6,1,43,177
2,false,1:6,1,44,208
2,false,1:6,1,45,219
2,false,1:6,1,46,169
2,false,1:6,1,47,188
2,false,1:6,1,48,210
2,false,1:6,1,49,176
2,false,1:6,1,50,184
2,false,1:6,1,51,170
2,false,1:6,1,52,180
2,false,1:6,1,53,183
2,false,1:6,1,54,170
2,false,1:6,1,55,189
2,false,1:6,1,56,197
2,false,1:6,1,57,191
2,false,1:6,1,58,162
2,false,1:6,1,59,178
2,false,1:6,1,60,175
2,false,1:6,1,61,129
2,false,1:6,1,62,135
2,false,1:6,1,63,146
2,false,1:6,1,64,125
2,false,1:6,1,65,144
2,false,1:6,1,66,147
2,false,1:6,1,67,124
2,false,1:6,1,68,131
2,false,1:6,1,69,116
2,false,1:6,1,70,144
2,false,1:6,1,71,123
2,false,1:6,1,72,136
2,false,1:6,1,73,100
2,false,1:6,1,74,112
2,false,1:6,1,75,121
2,false,1:6,1,76,122
2,false,1:6,1,77,91
2,false,1:6,1,78,72
2,false,1:6,1,79,64
2,false,1:6,1,80,45
2,false,1:6,1,81,47
2,false,1:6,1,82,38
2,false,1:6,1,83,28
2,false,1:6,1,84,38
2,false,1:6,1,85,25
2,false,1:6,1,86,20
2,false,1:6,1,87,29
2,false,1:6,1,88,14
2,false,1:6,1,89,15
2,false,1:6,1,90,18
2,false,1:6,1,91,17
2,false,1:6,1,92,17
2,false,1:6,1,93,21
2,false,1:6,1,94,10
2,false,1:6,1,95,9
2,false,1:6,1,96,12
2,false,1:6,1,97,7
2,false,1:6,1,98,10
2,false,1:6,1,99,6
2,false,1:6,1,100,4
1,false,1:6,2,1,0
1,false,1:6,2,2,0
1,false,1:6,2,3,477
1,false,1:6,2,4,9081
1,false,1:6,2,5,17451
1,false,1:6,2,6,15708
1,false,1:6,2,7,11050
1,false,1:6,2,8,7065
1,false,1:6,2,9,4324
1,false,1:6,2,10,2690
1,false,1:6,2,11,1768
1,false,1:6,2,12,1207
1,false,1:6,2,13,916
1,false,1:6,2,14,749
1,false,1:6,2,15,554
1,false,1:6,2,16,417
1,false,1:6,2,17,374
1,false,1:6,2,18,307
1,false,1:6,2,19,286
1,false,1:6,2,20,239
1,false,1:6,2,21,229
1,false,1:6,2,22,234
1,false,1:6,2,23,192
1,false,1:6,2,24,203
1,false,1:6,2,25,170
1,false,1:6,2,26,176
1,false,1:6,2,27,169
1,false,1:6,2,28,159
1,false,1:6,2,29,148
1,false,1:6,2,30,161
1,false,1:6,2,31,117
1,false,1:6,2,32,142
1,false,1:6,2,33,152
1,false,1:6,2,34,143
1,false,1:6,2,35,144
1,false,1:6,2,36,140
1,false,1:6,2,37,159
1,false,1:6,2,38,161
1,false,1:6,2,39,151
1,false,1:6,2,40,148
1,false,1:6,2,41,134
1,false,1:6,2,42,158
1,false,1:6,2,43,196
1,false,1:6,2,44,201
1,false,1:6,2,45,188
1,false,1:6,2,46,214
1,false,1:6,2,47,198
1,false,1:6,2,48,195
1,false,1:6,2,49,161
1,false,1:6,2,50,170
1,false,1:6,2,51,180
1,false,1:6,2,52,160
1,false,1:6,2,53,155
1,false,1:6,2,54,166
1,false,1:6,2,55,164
1,false,1:6,2,56,173
1,false,1:6,2,57,159
1,false,1:6,2,58,164
1,false,1:6,2,59,158
1,false,1:6,2,60,192
1,false,1:6,2,61,163
1,false,1:6,2,62,156
1,false,1:6,2,63,164
1,false,1:6,2,64,164
1,false,1:6,2,65,144
1,false,1:6,2,66,142
1,false,1:6,2,67,147
1,false,1:6,2,68,112
1,false,1:6,2,69,129
1,false,1:6,2,70,129
1,false,1:6,2,71,134
1,false,1:6,2,72,124
1,false,1:6,2,73,140
1,false,1:6,2,74,135
1,false,1:6,2,75,115
1,false,1:6,2,76,99
1,false,1:6,2,77,89
1,false,1:6,2,78,80
1,false,1:6,2,79,75
1,false,1:6,2,80,55
1,false,1:6,2,81,41
1,false,1:6,2,82,68
1,false,1:6,2,83,43
1,false,1:6,2,84,35
1,false,1:6,2,85,49
1,false,1:6,2,86,36
1,false,1:6,2,87,19
1,false,1:6,2,88,15
1,false,1:6,2,89,18
1,false,1:6,2,90,13
1,false,1:6,2,91,19
1,false,1:6,2,92,15
1,false,1:6,2,93,9
1,false,1:6,2,94,7
1,false,1:6,2,95,6
1,false,1:6,2,96,3
1,false,1:6,2,97,5
1,false,1:6,2,98,9
1,false,1:6,2,99,4
1,false,1:6,2,100,5
2,false,1:6,2,1,0
2,false,1:6,2,2,0
2,false,1:6,2,3,325
2,false,1:6,2,4,6154
2,false,1:6,2,5,14337
2,false,1:6,2,6,17423
2,false,1:6,2,7,14290
2,false,1:6,2,8,9350
2,false,1:6,2,9,5478
2,false,1:6,2,10,3197
2,false,1:6,2,11,1886
2,false,1:6,2,12,1116
2,false,1:6,2,13,780
2,false,1:6,2,14,542
2,false,1:6,2,15,406
2,false,1:6,2,16,345
2,false,1:6,2,17,221
2,false,1:6,2,18,184
2,false,1:6,2,19,164
2,false,1:6,2,20,160
2,false,1:6,2,21,157
2,false,1:6,2,22,154
2,false,1:6,2,23,130
2,false,1:6,2,24,128
2,false,1:6,2,25,151
2,false,1:6,2,26,126
2,false,1:6,2,27,141
2,false,1:6,2,28,119
2,false,1:6,2,29,124
2,false,1:6,2,30,115
2,false,1:6,2,31,119
2,false,1:6,2,32,122
2,false,1:6,2,33,120
2,false,1:6,2,34,133
2,false,1:6,2,35,136
2,false,1:6,2,36,144
2,false,1:6,2,37,156
2,false,1:6,2,38,143
2,false,1:6,2,39,159
2,false,1:6,2,40,156
2,false,1:6,2,41,142
2,false,1:6,2,42,152
2,false,1:6,2,43,144
2,false,1:6,2,44,159
2,false,1:6,2,45,163
2,false,1:6,2,46,169
2,false,1:6,2,47,190
2,false,1:6,2,48,176
2,false,1:6,2,49,181
2,false,1:6,2,50,176
2,false,1:6,2,51,173
2,false,1:6,2,52,167
2,false,1:6,2,53,173
2,false,1:6,2,54,164
2,false,1:6,2,55,179
2,false,1:6,2,56,171
2,false,1:6,2,57,156
2,false,1:6,2,58,139
2,false,1:6,2,59,167
2,false,1:6,2,60,201
2,false,1:6,2,61,148
2,false,1:6,2,62,151
2,false,1:6,2,63,179
2,false,1:6,2,64,167
2,false,1:6,2,65,156
2,false,1:6,2,66,140
2,false,1:6,2,67,152
2,false,1:6,2,68,141
2,false,1:6,2,69,156
2,false,1:6,2,70,141
2,false,1:6,2,71,156
2,false,1:6,2,72,130
2,false,1:6,2,73,132
2,false,1:6,2,74,128
2,false,1:6,2,75,119
2,false,1:6,2,76,103
2,false,1:6,2,77,98
2,false,1:6,2,78,83
2,false,1:6,2,79,74
2,false,1:6,2,80,66
2,false,1:6,2,81,66
2,false,1:6,2,82,48
2,false,1:6,2,83,47
2,false,1:6,2,84,43
2,false,1:6,2,85,33
2,false,1:6,2,86,33
2,false,1:6,2,87,24
2,false,1:6,2,88,31
2,false,1:6,2,89,15
2,false,1:6,2,90,17
