client,write_rt_mean,write_rt_std,read_rt_mean,read_rt_std
12,1.2066666666666668,0.00981306762925319,4.082222222222222,0.008314794192830858
24,2.154444444444444,0.0031426968052735123,8.146666666666667,0.0
48,3.6566666666666667,0.0054433105395183,16.29222222222222,0.009558139185601522
96,6.096666666666667,0.015153535218873719,32.58222222222222,0.029355210696940436
144,8.72777777777778,0.05404616225340186,49.00888888888888,0.02528845928164707
192,11.437777777777777,0.047945442245314454,65.57555555555554,0.08075263249157952
240,14.285555555555556,0.03695175366292412,81.55333333333334,0.40343892098180345
288,17.45888888888889,0.038618104882184236,98.60000000000001,0.14236104336041577
336,20.408888888888892,0.038713891978187503,113.57777777777777,1.3923716333766936
