client,cpu_mean,cpu_std
12,36.45862910798123,4.141153129806503
24,57.36751643192489,0.4781453604240857
48,72.15072300469483,0.25032280748257046
96,89.73594366197182,0.07118037676102122
144,94.84320657276994,0.27780004348153836
192,96.79496244131455,0.18698063437657836
240,98.78573708920187,0.11110570638621632
288,98.31438967136152,0.14180084920385333
336,99.15149295774648,0.15019284612427963
