client,write_tp_mean,write_tp_std,read_tp_mean,read_tp_std
12,9947.553333333333,72.19079088698813,2945.853333333333,2.55752918958055
24,11120.603333333333,18.34213061657684,2944.1666666666665,0.7473211417384493
48,13066.15,129.46411883864423,2934.2933333333335,29.53331715575168
96,15624.403333333334,50.798804010418316,2924.2966666666666,16.856674906068825
144,16493.45666666667,101.7908792028488,2933.376666666667,6.351169621066351
192,16781.75,69.41025476589618,2928.56,3.1764445532701324
240,16798.27666666667,40.505218045195875,2941.4900000000002,12.631991133625663
288,16492.95666666667,38.35945544741414,2929.9966666666674,14.83964584782576
336,16458.993333333332,30.93040826687498,2960.6766666666667,39.6335483593832
