client,cpu_mean,cpu_std
12,12.530075117370892,2.1664260090356744
24,10.778929577464787,0.2087014948649641
48,12.211178403755868,0.2634338356171756
96,15.148173708920188,0.336753285291831
144,17.086924882629106,0.05493119575481993
192,17.55080751173709,0.26777717564222286
240,17.46417370892019,0.11789559393103156
288,17.073718309859157,0.13541909106726827
336,17.250877934272303,0.132118878466044
