PING 10.0.0.6 (10.0.0.6) 56(84) bytes of data.
64 bytes from 10.0.0.6: icmp_seq=1 ttl=64 time=1.04 ms
64 bytes from 10.0.0.6: icmp_seq=2 ttl=64 time=1.00 ms
64 bytes from 10.0.0.6: icmp_seq=3 ttl=64 time=1.11 ms
64 bytes from 10.0.0.6: icmp_seq=4 ttl=64 time=1.06 ms
64 bytes from 10.0.0.6: icmp_seq=5 ttl=64 time=1.04 ms
64 bytes from 10.0.0.6: icmp_seq=6 ttl=64 time=0.870 ms
64 bytes from 10.0.0.6: icmp_seq=7 ttl=64 time=0.765 ms
64 bytes from 10.0.0.6: icmp_seq=8 ttl=64 time=1.17 ms
64 bytes from 10.0.0.6: icmp_seq=9 ttl=64 time=1.29 ms
64 bytes from 10.0.0.6: icmp_seq=10 ttl=64 time=0.806 ms
64 bytes from 10.0.0.6: icmp_seq=11 ttl=64 time=1.29 ms
64 bytes from 10.0.0.6: icmp_seq=12 ttl=64 time=0.998 ms
64 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=0.999 ms
64 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=0.966 ms
64 bytes from 10.0.0.6: icmp_seq=15 ttl=64 time=1.01 ms
64 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=0.909 ms
64 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=0.894 ms
64 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=0.888 ms
64 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=1.00 ms
64 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=0.999 ms
64 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=0.969 ms
64 bytes from 10.0.0.6: icmp_seq=22 ttl=64 time=0.792 ms
64 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=1.59 ms
64 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=0.860 ms
64 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=2.16 ms
64 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=1.96 ms
64 bytes from 10.0.0.6: icmp_seq=27 ttl=64 time=0.845 ms
64 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=1.24 ms
64 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=1.71 ms
64 bytes from 10.0.0.6: icmp_seq=30 ttl=64 time=0.941 ms
64 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=2.38 ms
64 bytes from 10.0.0.6: icmp_seq=32 ttl=64 time=1.50 ms
64 bytes from 10.0.0.6: icmp_seq=33 ttl=64 time=0.944 ms
64 bytes from 10.0.0.6: icmp_seq=34 ttl=64 time=0.787 ms
64 bytes from 10.0.0.6: icmp_seq=35 ttl=64 time=0.919 ms
64 bytes from 10.0.0.6: icmp_seq=36 ttl=64 time=0.799 ms
64 bytes from 10.0.0.6: icmp_seq=37 ttl=64 time=1.24 ms
64 bytes from 10.0.0.6: icmp_seq=38 ttl=64 time=0.984 ms
64 bytes from 10.0.0.6: icmp_seq=39 ttl=64 time=1.56 ms
64 bytes from 10.0.0.6: icmp_seq=40 ttl=64 time=1.37 ms
64 bytes from 10.0.0.6: icmp_seq=41 ttl=64 time=0.872 ms
64 bytes from 10.0.0.6: icmp_seq=42 ttl=64 time=1.14 ms
64 bytes from 10.0.0.6: icmp_seq=43 ttl=64 time=1.87 ms
64 bytes from 10.0.0.6: icmp_seq=44 ttl=64 time=0.825 ms
64 bytes from 10.0.0.6: icmp_seq=45 ttl=64 time=1.08 ms
64 bytes from 10.0.0.6: icmp_seq=46 ttl=64 time=1.37 ms
64 bytes from 10.0.0.6: icmp_seq=47 ttl=64 time=1.25 ms
64 bytes from 10.0.0.6: icmp_seq=48 ttl=64 time=0.881 ms
64 bytes from 10.0.0.6: icmp_seq=49 ttl=64 time=1.86 ms
64 bytes from 10.0.0.6: icmp_seq=50 ttl=64 time=2.19 ms

--- 10.0.0.6 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9869ms
rtt min/avg/max/mdev = 0.765/1.181/2.387/0.402 ms
