PING 10.0.0.8 (10.0.0.8) 56(84) bytes of data.
64 bytes from 10.0.0.8: icmp_seq=1 ttl=64 time=1.10 ms
64 bytes from 10.0.0.8: icmp_seq=2 ttl=64 time=1.26 ms
64 bytes from 10.0.0.8: icmp_seq=3 ttl=64 time=0.717 ms
64 bytes from 10.0.0.8: icmp_seq=4 ttl=64 time=1.29 ms
64 bytes from 10.0.0.8: icmp_seq=5 ttl=64 time=1.26 ms
64 bytes from 10.0.0.8: icmp_seq=6 ttl=64 time=1.01 ms
64 bytes from 10.0.0.8: icmp_seq=7 ttl=64 time=2.09 ms
64 bytes from 10.0.0.8: icmp_seq=8 ttl=64 time=1.07 ms
64 bytes from 10.0.0.8: icmp_seq=9 ttl=64 time=0.549 ms
64 bytes from 10.0.0.8: icmp_seq=10 ttl=64 time=2.02 ms
64 bytes from 10.0.0.8: icmp_seq=11 ttl=64 time=0.839 ms
64 bytes from 10.0.0.8: icmp_seq=12 ttl=64 time=0.918 ms
64 bytes from 10.0.0.8: icmp_seq=13 ttl=64 time=0.719 ms
64 bytes from 10.0.0.8: icmp_seq=14 ttl=64 time=0.795 ms
64 bytes from 10.0.0.8: icmp_seq=15 ttl=64 time=0.742 ms
64 bytes from 10.0.0.8: icmp_seq=16 ttl=64 time=1.62 ms
64 bytes from 10.0.0.8: icmp_seq=17 ttl=64 time=0.703 ms
64 bytes from 10.0.0.8: icmp_seq=18 ttl=64 time=1.24 ms
64 bytes from 10.0.0.8: icmp_seq=19 ttl=64 time=0.979 ms
64 bytes from 10.0.0.8: icmp_seq=20 ttl=64 time=1.33 ms
64 bytes from 10.0.0.8: icmp_seq=21 ttl=64 time=1.34 ms
64 bytes from 10.0.0.8: icmp_seq=22 ttl=64 time=1.20 ms
64 bytes from 10.0.0.8: icmp_seq=23 ttl=64 time=0.986 ms
64 bytes from 10.0.0.8: icmp_seq=24 ttl=64 time=0.980 ms
64 bytes from 10.0.0.8: icmp_seq=25 ttl=64 time=1.73 ms
64 bytes from 10.0.0.8: icmp_seq=26 ttl=64 time=1.05 ms
64 bytes from 10.0.0.8: icmp_seq=27 ttl=64 time=0.547 ms
64 bytes from 10.0.0.8: icmp_seq=28 ttl=64 time=0.839 ms
64 bytes from 10.0.0.8: icmp_seq=29 ttl=64 time=0.801 ms
64 bytes from 10.0.0.8: icmp_seq=30 ttl=64 time=1.10 ms
64 bytes from 10.0.0.8: icmp_seq=31 ttl=64 time=1.23 ms
64 bytes from 10.0.0.8: icmp_seq=32 ttl=64 time=1.39 ms
64 bytes from 10.0.0.8: icmp_seq=33 ttl=64 time=1.10 ms
64 bytes from 10.0.0.8: icmp_seq=34 ttl=64 time=1.41 ms
64 bytes from 10.0.0.8: icmp_seq=35 ttl=64 time=1.83 ms
64 bytes from 10.0.0.8: icmp_seq=36 ttl=64 time=1.32 ms
64 bytes from 10.0.0.8: icmp_seq=37 ttl=64 time=0.862 ms
64 bytes from 10.0.0.8: icmp_seq=38 ttl=64 time=0.942 ms
64 bytes from 10.0.0.8: icmp_seq=39 ttl=64 time=0.761 ms
64 bytes from 10.0.0.8: icmp_seq=40 ttl=64 time=1.03 ms
64 bytes from 10.0.0.8: icmp_seq=41 ttl=64 time=2.20 ms
64 bytes from 10.0.0.8: icmp_seq=42 ttl=64 time=1.24 ms
64 bytes from 10.0.0.8: icmp_seq=43 ttl=64 time=0.795 ms
64 bytes from 10.0.0.8: icmp_seq=44 ttl=64 time=2.40 ms
64 bytes from 10.0.0.8: icmp_seq=45 ttl=64 time=0.892 ms
64 bytes from 10.0.0.8: icmp_seq=46 ttl=64 time=0.994 ms
64 bytes from 10.0.0.8: icmp_seq=47 ttl=64 time=0.718 ms
64 bytes from 10.0.0.8: icmp_seq=48 ttl=64 time=1.52 ms
64 bytes from 10.0.0.8: icmp_seq=49 ttl=64 time=2.04 ms
64 bytes from 10.0.0.8: icmp_seq=50 ttl=64 time=1.39 ms

--- 10.0.0.8 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9877ms
rtt min/avg/max/mdev = 0.547/1.180/2.406/0.434 ms
