PING 10.0.0.9 (10.0.0.9) 56(84) bytes of data.
64 bytes from 10.0.0.9: icmp_seq=1 ttl=64 time=2.63 ms
64 bytes from 10.0.0.9: icmp_seq=2 ttl=64 time=0.881 ms
64 bytes from 10.0.0.9: icmp_seq=3 ttl=64 time=2.44 ms
64 bytes from 10.0.0.9: icmp_seq=4 ttl=64 time=0.864 ms
64 bytes from 10.0.0.9: icmp_seq=5 ttl=64 time=0.638 ms
64 bytes from 10.0.0.9: icmp_seq=6 ttl=64 time=3.00 ms
64 bytes from 10.0.0.9: icmp_seq=7 ttl=64 time=0.816 ms
64 bytes from 10.0.0.9: icmp_seq=8 ttl=64 time=0.458 ms
64 bytes from 10.0.0.9: icmp_seq=9 ttl=64 time=1.07 ms
64 bytes from 10.0.0.9: icmp_seq=10 ttl=64 time=1.17 ms
64 bytes from 10.0.0.9: icmp_seq=11 ttl=64 time=0.675 ms
64 bytes from 10.0.0.9: icmp_seq=12 ttl=64 time=1.24 ms
64 bytes from 10.0.0.9: icmp_seq=13 ttl=64 time=1.43 ms
64 bytes from 10.0.0.9: icmp_seq=14 ttl=64 time=0.698 ms
64 bytes from 10.0.0.9: icmp_seq=15 ttl=64 time=1.35 ms
64 bytes from 10.0.0.9: icmp_seq=16 ttl=64 time=1.00 ms
64 bytes from 10.0.0.9: icmp_seq=17 ttl=64 time=2.20 ms
64 bytes from 10.0.0.9: icmp_seq=18 ttl=64 time=1.71 ms
64 bytes from 10.0.0.9: icmp_seq=19 ttl=64 time=0.969 ms
64 bytes from 10.0.0.9: icmp_seq=20 ttl=64 time=0.737 ms
64 bytes from 10.0.0.9: icmp_seq=21 ttl=64 time=0.759 ms
64 bytes from 10.0.0.9: icmp_seq=22 ttl=64 time=0.614 ms
64 bytes from 10.0.0.9: icmp_seq=23 ttl=64 time=1.02 ms
64 bytes from 10.0.0.9: icmp_seq=24 ttl=64 time=1.00 ms
64 bytes from 10.0.0.9: icmp_seq=25 ttl=64 time=1.95 ms
64 bytes from 10.0.0.9: icmp_seq=26 ttl=64 time=0.533 ms
64 bytes from 10.0.0.9: icmp_seq=27 ttl=64 time=1.14 ms
64 bytes from 10.0.0.9: icmp_seq=28 ttl=64 time=0.478 ms
64 bytes from 10.0.0.9: icmp_seq=29 ttl=64 time=0.765 ms
64 bytes from 10.0.0.9: icmp_seq=30 ttl=64 time=0.918 ms
64 bytes from 10.0.0.9: icmp_seq=31 ttl=64 time=0.708 ms
64 bytes from 10.0.0.9: icmp_seq=32 ttl=64 time=2.43 ms
64 bytes from 10.0.0.9: icmp_seq=33 ttl=64 time=0.632 ms
64 bytes from 10.0.0.9: icmp_seq=34 ttl=64 time=1.15 ms
64 bytes from 10.0.0.9: icmp_seq=35 ttl=64 time=1.88 ms
64 bytes from 10.0.0.9: icmp_seq=36 ttl=64 time=1.23 ms
64 bytes from 10.0.0.9: icmp_seq=37 ttl=64 time=0.861 ms
64 bytes from 10.0.0.9: icmp_seq=38 ttl=64 time=0.861 ms
64 bytes from 10.0.0.9: icmp_seq=39 ttl=64 time=0.795 ms
64 bytes from 10.0.0.9: icmp_seq=40 ttl=64 time=1.22 ms
64 bytes from 10.0.0.9: icmp_seq=41 ttl=64 time=1.86 ms
64 bytes from 10.0.0.9: icmp_seq=42 ttl=64 time=0.878 ms
64 bytes from 10.0.0.9: icmp_seq=43 ttl=64 time=1.03 ms
64 bytes from 10.0.0.9: icmp_seq=44 ttl=64 time=1.23 ms
64 bytes from 10.0.0.9: icmp_seq=45 ttl=64 time=1.28 ms
64 bytes from 10.0.0.9: icmp_seq=46 ttl=64 time=2.51 ms
64 bytes from 10.0.0.9: icmp_seq=47 ttl=64 time=1.79 ms
64 bytes from 10.0.0.9: icmp_seq=48 ttl=64 time=1.37 ms
64 bytes from 10.0.0.9: icmp_seq=49 ttl=64 time=2.05 ms
64 bytes from 10.0.0.9: icmp_seq=50 ttl=64 time=1.58 ms

--- 10.0.0.9 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9885ms
rtt min/avg/max/mdev = 0.458/1.252/3.000/0.617 ms
