PING 10.0.0.4 (10.0.0.4) 56(84) bytes of data.
64 bytes from 10.0.0.4: icmp_seq=1 ttl=64 time=1.64 ms
64 bytes from 10.0.0.4: icmp_seq=2 ttl=64 time=1.26 ms
64 bytes from 10.0.0.4: icmp_seq=3 ttl=64 time=1.25 ms
64 bytes from 10.0.0.4: icmp_seq=4 ttl=64 time=1.27 ms
64 bytes from 10.0.0.4: icmp_seq=5 ttl=64 time=1.67 ms
64 bytes from 10.0.0.4: icmp_seq=6 ttl=64 time=2.02 ms
64 bytes from 10.0.0.4: icmp_seq=7 ttl=64 time=1.20 ms
64 bytes from 10.0.0.4: icmp_seq=8 ttl=64 time=1.23 ms
64 bytes from 10.0.0.4: icmp_seq=9 ttl=64 time=0.962 ms
64 bytes from 10.0.0.4: icmp_seq=10 ttl=64 time=0.908 ms
64 bytes from 10.0.0.4: icmp_seq=11 ttl=64 time=0.959 ms
64 bytes from 10.0.0.4: icmp_seq=12 ttl=64 time=1.54 ms
64 bytes from 10.0.0.4: icmp_seq=13 ttl=64 time=0.802 ms
64 bytes from 10.0.0.4: icmp_seq=14 ttl=64 time=0.841 ms
64 bytes from 10.0.0.4: icmp_seq=15 ttl=64 time=1.51 ms
64 bytes from 10.0.0.4: icmp_seq=16 ttl=64 time=5.12 ms
64 bytes from 10.0.0.4: icmp_seq=17 ttl=64 time=1.40 ms
64 bytes from 10.0.0.4: icmp_seq=18 ttl=64 time=1.89 ms
64 bytes from 10.0.0.4: icmp_seq=19 ttl=64 time=1.78 ms
64 bytes from 10.0.0.4: icmp_seq=20 ttl=64 time=0.882 ms
64 bytes from 10.0.0.4: icmp_seq=21 ttl=64 time=1.66 ms
64 bytes from 10.0.0.4: icmp_seq=22 ttl=64 time=1.96 ms
64 bytes from 10.0.0.4: icmp_seq=23 ttl=64 time=1.91 ms
64 bytes from 10.0.0.4: icmp_seq=24 ttl=64 time=0.888 ms
64 bytes from 10.0.0.4: icmp_seq=25 ttl=64 time=0.933 ms
64 bytes from 10.0.0.4: icmp_seq=26 ttl=64 time=1.49 ms
64 bytes from 10.0.0.4: icmp_seq=27 ttl=64 time=1.05 ms
64 bytes from 10.0.0.4: icmp_seq=28 ttl=64 time=0.937 ms
64 bytes from 10.0.0.4: icmp_seq=29 ttl=64 time=1.52 ms
64 bytes from 10.0.0.4: icmp_seq=30 ttl=64 time=1.66 ms
64 bytes from 10.0.0.4: icmp_seq=31 ttl=64 time=0.973 ms
64 bytes from 10.0.0.4: icmp_seq=32 ttl=64 time=2.11 ms
64 bytes from 10.0.0.4: icmp_seq=33 ttl=64 time=1.89 ms
64 bytes from 10.0.0.4: icmp_seq=34 ttl=64 time=1.25 ms
64 bytes from 10.0.0.4: icmp_seq=35 ttl=64 time=1.54 ms
64 bytes from 10.0.0.4: icmp_seq=36 ttl=64 time=3.45 ms
64 bytes from 10.0.0.4: icmp_seq=37 ttl=64 time=1.52 ms
64 bytes from 10.0.0.4: icmp_seq=38 ttl=64 time=1.13 ms
64 bytes from 10.0.0.4: icmp_seq=39 ttl=64 time=2.21 ms
64 bytes from 10.0.0.4: icmp_seq=40 ttl=64 time=1.18 ms
64 bytes from 10.0.0.4: icmp_seq=41 ttl=64 time=2.24 ms
64 bytes from 10.0.0.4: icmp_seq=42 ttl=64 time=1.28 ms
64 bytes from 10.0.0.4: icmp_seq=43 ttl=64 time=2.09 ms
64 bytes from 10.0.0.4: icmp_seq=44 ttl=64 time=1.42 ms
64 bytes from 10.0.0.4: icmp_seq=45 ttl=64 time=2.00 ms
64 bytes from 10.0.0.4: icmp_seq=46 ttl=64 time=0.935 ms
64 bytes from 10.0.0.4: icmp_seq=47 ttl=64 time=1.85 ms
64 bytes from 10.0.0.4: icmp_seq=48 ttl=64 time=0.960 ms
64 bytes from 10.0.0.4: icmp_seq=49 ttl=64 time=1.09 ms
64 bytes from 10.0.0.4: icmp_seq=50 ttl=64 time=7.24 ms

--- 10.0.0.4 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9850ms
rtt min/avg/max/mdev = 0.802/1.653/7.241/1.071 ms
