client,worker,write_tp_mean,write_tp_std,read_tp_mean,read_tp_std
6,8,3502.5833333333335,100.25795987610421,2197.35,7.697158566640027
6,16,3573.616666666667,18.476491570120512,2173.433333333333,37.50165598195478
6,32,3522.2333333333336,83.39584766286274,2204.0041666666666,0.7317454399509956
6,64,3535.0055555555555,40.412255963986595,2198.4416666666666,2.6938652011974282
24,8,6641.277777777777,94.2393469107935,2206.195833333333,0.6346204027255208
24,16,6949.733333333334,136.83913507797723,2208.6625,2.4847241630946866
24,32,6660.927777777778,150.0336791408622,2208.2333333333336,3.7369541593240614
24,64,6484.211111111112,124.24732677155052,2208.7708333333335,1.12603347591846
48,8,7112.416666666667,233.1019296994979,2203.558333333334,2.123389912904024
48,16,8104.805555555556,230.01097571771965,2207.5416666666665,0.6974905415527751
48,32,7762.905555555556,72.1181724842576,2211.808333333333,3.0887283881163174
48,64,7403.6611111111115,175.1961452800478,2216.2999999999997,3.057572566595884
96,8,6998.655555555556,54.91378821209165,2206.4166666666665,1.4543517074245724
96,16,8552.627777777778,60.72836656927992,2207.1041666666665,3.2484023851049635
96,32,8275.094444444445,380.0159229932281,2204.225,1.4833801490738812
96,64,7801.7,355.0219742807793,2212.991666666667,4.124372847947836
144,8,7075.822222222222,369.0327912092017,2207.1249999999995,0.9849386613726924
144,16,8863.083333333334,92.66278269238555,2218.7958333333336,13.159693564905673
144,32,8599.955555555556,303.14569725699874,2207.625,1.1432318954028593
144,64,7803.455555555555,236.53733020444568,2210.6875,2.2701872169492643
192,8,7125.727777777778,155.14830559305216,2230.7208333333333,16.955610960845792
192,16,8972.477777777778,306.59754092093664,2244.7458333333334,2.421525288371476
192,32,8826.022222222222,297.86438945629766,2232.0,18.225988770617217
192,64,7864.133333333334,315.5790923342653,2233.858333333333,20.984479218116405
240,8,7030.75,239.02179855650238,2242.0166666666664,2.843309642339829
240,16,9291.761111111111,237.8372351674537,2244.7208333333333,1.5438498055906718
240,32,8675.833333333334,185.16919340210208,2242.9416666666666,3.739935568369493
240,64,8882.833333333334,110.32316502322027,2227.141666666667,17.9391922353142
