client,worker,cpu_mean,cpu_std
6,8,5.3584918032786915,0.06413786464537533
6,16,5.516579234972679,0.1867972683022718
6,32,5.792683060109291,0.2263377460772993
6,64,5.917868852459018,0.3910776890161188
24,8,8.981540983606557,0.34635152185439383
24,16,9.36524043715847,0.36749529515565355
24,32,9.066065573770492,0.0659678907394934
24,64,9.012765027322402,0.17965113172192204
48,8,9.401393442622949,0.1287103458579728
48,16,11.005655737704918,0.14105446624396792
48,32,10.564945355191256,0.33255719234971104
48,64,10.037934426229507,0.3513240072834499
96,8,9.135278688524588,0.11459217694081344
96,16,11.275234972677595,0.2408691577353533
96,32,11.457005464480874,0.24249196446949126
96,64,11.175617486338796,0.5422337584236406
144,8,9.057224043715847,0.13200011491782904
144,16,11.55060655737705,0.05562318031773207
144,32,11.446617486338795,0.5218654774150753
144,64,11.086338797814207,0.340709023884129
192,8,9.715967213114753,0.2742378423180788
192,16,15.738300546448087,5.754188301452254
192,32,12.032524590163936,0.2955695992116597
192,64,11.144448087431693,0.24399251773674804
240,8,9.228754098360655,0.3424382975628331
240,16,11.93664480874317,0.2914841247024715
240,32,11.765240437158468,0.34549537438167144
240,64,12.016273224043715,0.17557048581996035
