requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
SET,71.14482493427211,24118.563957266437,13317121.884715358,19740.09761114125,16121726.36385234,51739.18455379552,335474
