requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.9509851033157135,13514.503170380094,143174.6414833394,12852.476928306045,3337068.931048628,16012.68142661244,85321
