requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,119.90681179255752,18964.305439446623,73830084.1916383,65887.87460235259,91693550.82565473,20691.20697085152,108136
