PING 10.0.0.4 (10.0.0.4) 56(84) bytes of data.
64 bytes from 10.0.0.4: icmp_seq=1 ttl=64 time=0.709 ms
64 bytes from 10.0.0.4: icmp_seq=2 ttl=64 time=0.648 ms
64 bytes from 10.0.0.4: icmp_seq=3 ttl=64 time=0.603 ms
64 bytes from 10.0.0.4: icmp_seq=4 ttl=64 time=0.704 ms
64 bytes from 10.0.0.4: icmp_seq=5 ttl=64 time=0.692 ms
64 bytes from 10.0.0.4: icmp_seq=6 ttl=64 time=0.949 ms
64 bytes from 10.0.0.4: icmp_seq=7 ttl=64 time=0.704 ms
64 bytes from 10.0.0.4: icmp_seq=8 ttl=64 time=0.568 ms
64 bytes from 10.0.0.4: icmp_seq=9 ttl=64 time=0.741 ms
64 bytes from 10.0.0.4: icmp_seq=10 ttl=64 time=0.816 ms
64 bytes from 10.0.0.4: icmp_seq=11 ttl=64 time=0.807 ms
64 bytes from 10.0.0.4: icmp_seq=12 ttl=64 time=0.843 ms
64 bytes from 10.0.0.4: icmp_seq=13 ttl=64 time=0.677 ms
64 bytes from 10.0.0.4: icmp_seq=14 ttl=64 time=0.640 ms
64 bytes from 10.0.0.4: icmp_seq=15 ttl=64 time=0.513 ms
64 bytes from 10.0.0.4: icmp_seq=16 ttl=64 time=0.801 ms
64 bytes from 10.0.0.4: icmp_seq=17 ttl=64 time=0.610 ms
64 bytes from 10.0.0.4: icmp_seq=18 ttl=64 time=0.751 ms
64 bytes from 10.0.0.4: icmp_seq=19 ttl=64 time=0.589 ms
64 bytes from 10.0.0.4: icmp_seq=20 ttl=64 time=0.534 ms
64 bytes from 10.0.0.4: icmp_seq=21 ttl=64 time=0.568 ms
64 bytes from 10.0.0.4: icmp_seq=22 ttl=64 time=0.796 ms
64 bytes from 10.0.0.4: icmp_seq=23 ttl=64 time=0.574 ms
64 bytes from 10.0.0.4: icmp_seq=24 ttl=64 time=0.789 ms
64 bytes from 10.0.0.4: icmp_seq=25 ttl=64 time=0.645 ms
64 bytes from 10.0.0.4: icmp_seq=26 ttl=64 time=0.784 ms
64 bytes from 10.0.0.4: icmp_seq=27 ttl=64 time=0.642 ms
64 bytes from 10.0.0.4: icmp_seq=28 ttl=64 time=0.711 ms
64 bytes from 10.0.0.4: icmp_seq=29 ttl=64 time=0.607 ms
64 bytes from 10.0.0.4: icmp_seq=30 ttl=64 time=1.45 ms
64 bytes from 10.0.0.4: icmp_seq=31 ttl=64 time=0.883 ms
64 bytes from 10.0.0.4: icmp_seq=32 ttl=64 time=0.815 ms
64 bytes from 10.0.0.4: icmp_seq=33 ttl=64 time=0.708 ms
64 bytes from 10.0.0.4: icmp_seq=34 ttl=64 time=0.698 ms
64 bytes from 10.0.0.4: icmp_seq=35 ttl=64 time=0.846 ms
64 bytes from 10.0.0.4: icmp_seq=36 ttl=64 time=1.02 ms
64 bytes from 10.0.0.4: icmp_seq=37 ttl=64 time=0.622 ms
64 bytes from 10.0.0.4: icmp_seq=38 ttl=64 time=0.678 ms
64 bytes from 10.0.0.4: icmp_seq=39 ttl=64 time=0.671 ms
64 bytes from 10.0.0.4: icmp_seq=40 ttl=64 time=0.752 ms
64 bytes from 10.0.0.4: icmp_seq=41 ttl=64 time=0.648 ms
64 bytes from 10.0.0.4: icmp_seq=42 ttl=64 time=0.688 ms
64 bytes from 10.0.0.4: icmp_seq=43 ttl=64 time=0.828 ms
64 bytes from 10.0.0.4: icmp_seq=44 ttl=64 time=0.812 ms
64 bytes from 10.0.0.4: icmp_seq=45 ttl=64 time=0.611 ms
64 bytes from 10.0.0.4: icmp_seq=46 ttl=64 time=0.934 ms
64 bytes from 10.0.0.4: icmp_seq=47 ttl=64 time=0.657 ms
64 bytes from 10.0.0.4: icmp_seq=48 ttl=64 time=0.820 ms
64 bytes from 10.0.0.4: icmp_seq=49 ttl=64 time=0.751 ms
64 bytes from 10.0.0.4: icmp_seq=50 ttl=64 time=0.891 ms

--- 10.0.0.4 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9981ms
rtt min/avg/max/mdev = 0.513/0.736/1.454/0.151 ms
