PING 10.0.0.9 (10.0.0.9) 56(84) bytes of data.
64 bytes from 10.0.0.9: icmp_seq=1 ttl=64 time=0.857 ms
64 bytes from 10.0.0.9: icmp_seq=2 ttl=64 time=0.832 ms
64 bytes from 10.0.0.9: icmp_seq=3 ttl=64 time=3.07 ms
64 bytes from 10.0.0.9: icmp_seq=4 ttl=64 time=1.23 ms
64 bytes from 10.0.0.9: icmp_seq=5 ttl=64 time=0.851 ms
64 bytes from 10.0.0.9: icmp_seq=6 ttl=64 time=0.772 ms
64 bytes from 10.0.0.9: icmp_seq=7 ttl=64 time=0.978 ms
64 bytes from 10.0.0.9: icmp_seq=8 ttl=64 time=0.867 ms
64 bytes from 10.0.0.9: icmp_seq=9 ttl=64 time=0.831 ms
64 bytes from 10.0.0.9: icmp_seq=10 ttl=64 time=1.49 ms
64 bytes from 10.0.0.9: icmp_seq=11 ttl=64 time=0.813 ms
64 bytes from 10.0.0.9: icmp_seq=12 ttl=64 time=0.844 ms
64 bytes from 10.0.0.9: icmp_seq=13 ttl=64 time=0.765 ms
64 bytes from 10.0.0.9: icmp_seq=14 ttl=64 time=0.849 ms
64 bytes from 10.0.0.9: icmp_seq=15 ttl=64 time=1.23 ms
64 bytes from 10.0.0.9: icmp_seq=16 ttl=64 time=0.816 ms
64 bytes from 10.0.0.9: icmp_seq=17 ttl=64 time=1.57 ms
64 bytes from 10.0.0.9: icmp_seq=18 ttl=64 time=0.872 ms
64 bytes from 10.0.0.9: icmp_seq=19 ttl=64 time=0.839 ms
64 bytes from 10.0.0.9: icmp_seq=20 ttl=64 time=0.908 ms
64 bytes from 10.0.0.9: icmp_seq=21 ttl=64 time=1.64 ms
64 bytes from 10.0.0.9: icmp_seq=22 ttl=64 time=1.12 ms
64 bytes from 10.0.0.9: icmp_seq=23 ttl=64 time=0.856 ms
64 bytes from 10.0.0.9: icmp_seq=24 ttl=64 time=0.796 ms
64 bytes from 10.0.0.9: icmp_seq=25 ttl=64 time=1.04 ms
64 bytes from 10.0.0.9: icmp_seq=26 ttl=64 time=0.951 ms
64 bytes from 10.0.0.9: icmp_seq=27 ttl=64 time=1.48 ms
64 bytes from 10.0.0.9: icmp_seq=28 ttl=64 time=1.31 ms
64 bytes from 10.0.0.9: icmp_seq=29 ttl=64 time=1.21 ms
64 bytes from 10.0.0.9: icmp_seq=30 ttl=64 time=0.979 ms
64 bytes from 10.0.0.9: icmp_seq=31 ttl=64 time=1.00 ms
64 bytes from 10.0.0.9: icmp_seq=32 ttl=64 time=0.837 ms
64 bytes from 10.0.0.9: icmp_seq=33 ttl=64 time=1.06 ms
64 bytes from 10.0.0.9: icmp_seq=34 ttl=64 time=1.00 ms
64 bytes from 10.0.0.9: icmp_seq=35 ttl=64 time=0.901 ms
64 bytes from 10.0.0.9: icmp_seq=36 ttl=64 time=0.896 ms
64 bytes from 10.0.0.9: icmp_seq=37 ttl=64 time=0.848 ms
64 bytes from 10.0.0.9: icmp_seq=38 ttl=64 time=0.981 ms
64 bytes from 10.0.0.9: icmp_seq=39 ttl=64 time=0.840 ms
64 bytes from 10.0.0.9: icmp_seq=40 ttl=64 time=1.09 ms
64 bytes from 10.0.0.9: icmp_seq=41 ttl=64 time=0.993 ms
64 bytes from 10.0.0.9: icmp_seq=42 ttl=64 time=0.871 ms
64 bytes from 10.0.0.9: icmp_seq=43 ttl=64 time=0.973 ms
64 bytes from 10.0.0.9: icmp_seq=44 ttl=64 time=0.987 ms
64 bytes from 10.0.0.9: icmp_seq=45 ttl=64 time=1.08 ms
64 bytes from 10.0.0.9: icmp_seq=46 ttl=64 time=1.42 ms
64 bytes from 10.0.0.9: icmp_seq=47 ttl=64 time=0.923 ms
64 bytes from 10.0.0.9: icmp_seq=48 ttl=64 time=0.961 ms
64 bytes from 10.0.0.9: icmp_seq=49 ttl=64 time=0.860 ms
64 bytes from 10.0.0.9: icmp_seq=50 ttl=64 time=1.15 ms

--- 10.0.0.9 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9893ms
rtt min/avg/max/mdev = 0.765/1.048/3.072/0.361 ms
