requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.7292111105095025,11998.919833234067,103734.72092695869,11749.752049380042,3095013.3931994154,14693.608273322865,92345
